adref,longitude,id,description,__CLASS__,latitude,location,redirect_url,category,salary_is_predicted,title,company,created,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dhZE94RXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc4Mjc2NDcwIn0.Wv5S9t6b15GE4zWh1mnfOtLqmk8Vn5uykioXClz-WFo,9.187224,5678276470,"Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…",Adzuna::API::Response::Job,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",https://www.adzuna.de/details/5678276470?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,Working Student Data Science (f/m/d/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",2026-03-25T21:09:58Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dhZE94RXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc4ODAyMTgxIn0.YGYkqrBVH6q1PijVcc4EEoth1USkoKdI3ysNavqf0xk,6.08361,5678802181,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,50.77659,"{'display_name': 'Laurensberg, Aachen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen', 'Laurensberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5678802181?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE4NiIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.RxmqowLHo7ykwDvcyC51217KuRGSMd_4kI2DhAj8l3c,9.80277,5678802186,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,48.8023,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Pfeilhalde', 'Schwäbisch Gmünd'], 'display_name': 'Schwäbisch Gmünd, Pfeilhalde'}",https://www.adzuna.de/details/5678802186?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dhZE94RXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc4ODAyMTg5In0.cFrcjJN_-hEoFeULWoBD_8h0xI9tIhRdFj7gsTAA3hg,6.44248,5678802189,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.21088,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mönchengladbach', 'Eicken'], 'display_name': 'Eicken, Mönchengladbach'}",https://www.adzuna.de/details/5678802189?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE4OCIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.1OP6U7PgTP0b9zVvA1Sl8dE2b91ouxv4n1NnXinEj3c,8.75151,5678802188,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.71048,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt'], 'display_name': 'Kernstadt, Paderborn'}",https://www.adzuna.de/details/5678802188?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dhZE94RXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc4ODAyMTc1In0.3vXJLWIBHeiTrt1_tHOqToFHsOBuQPfsF8C-2tJu4G4,9.95078,5678802175,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,52.14555,"{'area': ['Deutschland', 'Niedersachsen', 'Hildesheim (Kreis)', 'Hildesheim', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hildesheim'}",https://www.adzuna.de/details/5678802175?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE4MyIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.0BbAdkk3pWbREcsB76yO2EUPaf4zmqtgR2haKHEbLgY,9.23004,5678802183,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,48.48805,"{'display_name': 'Betzenried, Reutlingen', 'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen', 'Betzenried'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5678802183?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE4NCIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.zQIn4ZCzfxz8NLPxF-V9icXwbA9aGdBj24D87AphOE0,10.52228,5678802184,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,52.2652,"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Braunschweig'}",https://www.adzuna.de/details/5678802184?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dhZE94RXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc4ODAyMTcwIn0.0CC2DjDerWXldnYzZQTQ53uQC-tYeJKckoJeb0gju0A,10.29968,5678802170,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,47.71169,"{'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bühl, Kempten (Allgäu)'}",https://www.adzuna.de/details/5678802170?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE3OSIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.nBC3ewAhLLXCMeOIAMCsEneXJnEETXhdNFaYr86pYiM,10.00942,5678802179,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,48.36679,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Neu-Ulm (Kreis)', 'Neu-Ulm', 'Ludwigsfeld'], 'display_name': 'Ludwigsfeld, Neu-Ulm'}",https://www.adzuna.de/details/5678802179?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE0NyIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.r3WS27kSKfnLZxnlzbZhd3m9kFvYXDY-rJrkGdMfZBI,8.67825,5678802147,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,50.58401,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Gießen (Kreis)', 'Gießen', 'Wieseck'], 'display_name': 'Wieseck, Gießen'}",https://www.adzuna.de/details/5678802147?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE2MyIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.M2-GbKWtQPA8YrcregT-HoouKpw6YHWjaV1JW1d2rg8,6.76373,5678802163,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.43626,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Duisburg', 'Altstadt'], 'display_name': 'Altstadt, Duisburg'}",https://www.adzuna.de/details/5678802163?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE3MiIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.enYB4ZzEngFYoiWaWedGpNlTMGm7HLxyMIt3GuEekes,7.33787,5678802172,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.42015,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Ennepe-Ruhr-Kreis', 'Witten', 'Bommern'], 'display_name': 'Bommern, Witten'}",https://www.adzuna.de/details/5678802172?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE1NyIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.UtUCgHpo2jMygkrwSfCGSlq6B8wm57t8orfbJr7begw,7.81203,5678802157,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.68797,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hamm', 'Hamm-Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamm-Mitte, Hamm'}",https://www.adzuna.de/details/5678802157?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE2MCIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.PX3-g37mAyaQZZo7QtCM5p-6I1ix7HmxmjEq7P8gE-Y,8.63949,5678802160,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,53.03274,"{'display_name': 'Düsternort, Delmenhorst', 'area': ['Deutschland', 'Niedersachsen', 'Delmenhorst', 'Düsternort'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5678802160?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2026-03-26T04:28:59Z,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODgwMjE3OCIsInMiOiJXZ2FkT3hFczhSR1NFdDlHRzZ0MjFRIn0.xhOmpBhw6O3_aLO1DHnkSfnx4DjxIrn0cMFoLUXTBUg,7.52301,5678802178,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,Adzuna::API::Response::Job,51.62931,"{'display_name': 'Nordlünen, Lünen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Unna (Kreis)', 'Lünen', 'Nordlünen'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5678802178?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T04:28:59Z,full_time,,,permanent
