adref,company,id,created,category,title,location,__CLASS__,longitude,description,latitude,redirect_url,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDYyOTY2NCIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.MjEMwMEIOqDs7pfCTIyNmsDzBHAFt_HsUoiX2ZOo73w,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5510629664,2025-11-23T18:37:53Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Associate Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",Adzuna::API::Response::Job,,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,,https://www.adzuna.de/details/5510629664?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTEwNjI5NjY1In0.OMFvsnLjDMMD48sEIGU9Jb7ViLEPr3pjfJ5wjMr5x5E,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5510629665,2025-11-23T18:37:53Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,13.420806,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,52.507706,https://www.adzuna.de/details/5510629665?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTEwNjI5NjYxIn0.6-D5D6rCUMcn7EZTbg4mk1cJDbGOHrDPnD1VLQcwWTU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5510629661,2025-11-23T18:37:53Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Praktikum Associate Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",Adzuna::API::Response::Job,7.112412,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,50.71942,https://www.adzuna.de/details/5510629661?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg3NDMzMTA1In0.RNbBWqsG99IHYUVLDp0Eb6zOH2p-cSKwUfCZRW8gBvg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}",5587433105,2026-01-16T06:16:17Z,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",Werkstudent Data Science & Künstliche Intelligenz (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar'], 'display_name': 'Haar, München (Kreis)'}",Adzuna::API::Response::Job,11.72645,"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",48.10954,https://www.adzuna.de/details/5587433105?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDcwODc1NDE2In0.IvAaPQwv6Oq7QUmybsbxFtipjtqYfFPazWpr0dIt_Fs,"{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",5470875416,2025-10-30T11:57:00Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",Adzuna::API::Response::Job,8.53179,"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…",49.05204,https://www.adzuna.de/land/ad/5470875416?se=_D4nCAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=97B5C6F377601303CA47CE908B8F793768C96EE7,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODM5MDEwNSIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.zY89RBnitxHfbhabqI-ovA8pCDS239E_-wKCt9o5GGs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF Group'}",5588390105,2026-01-16T21:02:45Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Praktikum oder Abschlussarbeit im Bereich Data Science & Artificial Intelligence (SS26),"{'display_name': 'Schramberg, Rottweil (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Rottweil (Kreis)', 'Schramberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.36941,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…",48.206785,https://www.adzuna.de/details/5588390105?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2Nzk1NjcxNiIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.weXBsb9wRLeplKQmr6SSx5IdWhYOu9E6j64D6q4ipPY,"{'display_name': 'LCI Systems GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5567956716,2026-01-05T14:20:56Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Werkstudent Informatik, Data Science - Softwareentwicklung (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], 'display_name': 'Hamburg-Altstadt, Hamburg'}",Adzuna::API::Response::Job,9.99417,"LCI Systems - Gestalte mit uns die Zukunft des Chemikalienmanagements Werkstudent Informatik, Data Science - Softwareentwicklung (m/w/d) Unsere Software CLAKS setzt global Standards im Chemikalienmanagement, Arbeitssicherheit, Nachhaltigkeit um Umwelt - und wir suchen Menschen, die mit Eigenverantwortung und Innovationskraft Werte schaffen und unseren Kunden Sicherheit geben. Über uns Die LCI Systems GmbH ist spezialisiert auf digitale Lösungssysteme für Chemikalienmanagement, Laborsicherheit u…",53.5504,https://www.adzuna.de/details/5567956716?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTQyNDg1ODM2In0._m22TN9XOSIFC3M3TBr1sfBxbGONlqWn657Qqq2DSS8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CGI'}",5542485836,2025-12-14T21:49:51Z,"{'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs'}",Duales Masterstudium Applied Data Science (m/f/d),"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.987297,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",53.557429,https://www.adzuna.de/details/5542485836?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTQ2NzIxNzc4In0.e8qKpEv8lKJFxUZ4vbHxUnMySVmYP3l1hKpZDWmeEvc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CGI'}",5546721778,2025-12-18T05:42:13Z,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Duales Masterstudium Applied Data Science (m/f/d),"{'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], 'display_name': 'Hamburg-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.99417,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",53.5504,https://www.adzuna.de/details/5546721778?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NDc0MjM3OSIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.mOACJcxGJfbe4XlrVdRFGgwCQMRUtECEKQzElpRkzmw,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5284742379,2025-07-04T16:14:05Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,11.44811,"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…",48.18449,https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzUzNDY2NSIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.VbZ0tww8NAOlfV1c2RqzngBOqAEB8A7N4NHGvHkW7XY,"{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}",5393534665,2025-09-11T02:53:14Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Bachelor of Science (B. Sc.) Data Science und KI,"{'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], 'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.60289,"Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…",49.67828,https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTM4NDcwOTk4In0.9I7Lp6dWeXTBN6jLQIlBrS3EpsNOjzQaTGngwVop5dk,"{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",5538470998,2025-12-11T21:18:52Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Lecturer Data Science Current Topics (m/f/d),"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,13.420806,"IU INTERNATIONAL UNIVERSITY - MyStudium – Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026 . Your tasks You teach fundamental knowledge…",52.507706,https://www.adzuna.de/details/5538470998?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg1MjkwNzIwMCIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.kYgBE1A9uEEJx4o9dyJHCnoQq1QiFT1u2jriCoqUzN4,"{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",4852907200,2024-09-05T12:53:18Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),"{'display_name': 'Schmallenberg, Hochsauerlandkreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.28561,"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",51.14779,https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTE3MzU4MSIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0._mCpGmpi950oEaiGRJMrT9X6q60juyb6RHHGp1VALak,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Max Planck Institute for Demographic Research'}",5509173581,2025-11-22T17:52:55Z,"{'label': 'Stellen aus Sozialarbeit', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}",Population and Social Data Science Summer Incubator Program,"{'display_name': 'Rostock, Mecklenburg-Vorpommern', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,12.131588,"The Max Planck Institute for Demographic Research (MPIDR) is inviting applications from qualified and highly motivated students for a Summer Research Visit. The goal of the Population and Social Data Science Summer Incubator Program is to enable discovery by bringing together data scientists and population scientists to work on focused, intensive and collaborative projects of broad societal relevance. For a period of 3 months (June 8th August 21st, 2026) participating students will work in smal…",54.132423,https://www.adzuna.de/details/5509173581?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Mjc3Njk2NSIsInMiOiJfRDRuQ0FqMThCR0NRLVhMYmxjSDhRIn0.aDpqq9VqS6d0AQNLaxWfE0JZsVIQY5DEj59D9wD6pWY,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",5552776965,2025-12-23T07:46:36Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Senior Consultant Data Science - Fokus NLP (alle Geschlechter),"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim'], 'display_name': 'Fechenheim, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.76072,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,50.12595,https://www.adzuna.de/details/5552776965?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI0ODAxMTE0ODY3In0.wy7A7aQHX70c88tSa_UCSwbEW3bA6Fne2TVq8aH3Jjg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",4801114867,2024-07-30T22:37:13Z,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",Praktikum Associate Consultant Data Science (m/w/d),"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,,In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Mode…,,https://www.adzuna.de/details/4801114867?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0Q0bkNBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDUwMDgzMzQ0In0.3hM3XjmMs1G2QFEPGtf5YcHPjS_Z4-kMZbb4jNk5P04,"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}",5450083344,2025-10-16T14:13:03Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Work and Study Data Science (m/w/d),"{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,10.88248,"Was Dich erwartet Du willst schon während Deines Studiums in die Praxis eintauchen – mit Verantwortung, spannenden Aufgaben und eigenen Projekten? Dann bist Du bei uns genau richtig! Im Rahmen des THA-Programms Work & Study Data Science (B.Sc.) arbeitest Du parallel zu Deinem Studium in unserem Unternehmen und verknüpfst theoretisches Wissen direkt mit realen Anwendungen. Deine Mission: Gemeinsam mit Deinem Team machst Du Deine Analysen zu einem wesentlichen Bestandteil unserer datenbasierten S…",48.04792,https://www.adzuna.de/details/5450083344?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
