category,title,salary_is_predicted,created,__CLASS__,adref,redirect_url,id,description,location,company,longitude,latitude,contract_time,salary_max,salary_min,contract_type
"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Innovationsmanager Data Science (m/w/d),0,2025-06-16T19:37:12Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjUzMzc1ODY5In0.MtnSNzOEYQ_q2_Dqe6U-fXtMDrNK78etRNHCvU_4cCk,https://www.adzuna.de/details/5253375869?utm_medium=api&utm_source=a4bcf954,5253375869,"Über uns Faire Arbeitsbedingungen am Bau schaffen, Urlaubsansprüche und Altersvorsorge für 1,8 Mio. Verstärken Sie uns zum nächstmöglichen Zeitpunkt am Standort Wiesbaden als Innovationsmanager:in Digitalisierung / KI / Data Analytics im Umfeld CRM (m/w/d) SO bringen Sie sich ein: Kundenbeziehungen: Sie prägen die strategische Weiterentwicklung unserer Kundenbeziehungen, stärken nachhaltig die Akzeptanz der Sozialkassenverfahren und sorgen für rückläufige Kundenkontakte durch gezielten Optimier…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Wiesbaden (Kreis)', 'Wiesbaden', 'Sonnenberg'], 'display_name': 'Sonnenberg, Wiesbaden'}","{'display_name': 'SOKA-BAU Urlaubs- und Lohnausgleichskasse der Bauwirtschaft', '__CLASS__': 'Adzuna::API::Response::Company'}",8.23838,50.08407,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Science Engineer (f/m/d),0,2025-05-29T14:19:16Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjIxNjU3NDMxIn0.IBWxhW64u_WD_YWcEekT3y6OdUtk_f1gOaj216ykFB4,https://www.adzuna.de/details/5221657431?utm_medium=api&utm_source=a4bcf954,5221657431,"enmacc is Europe’s largest over-the-counter trading market venue for energy and environmental commodities. We’re reshaping how energy is traded by bringing speed, transparency, and simplicity to a market that’s long relied on outdated processes. Our platform enables over 600 companies and 2,200 professionals to trade power, gas, Guarantees of Origin, emissions allowances, and weather derivatives, quickly, securely, and efficiently. It’s used by energy suppliers, trading houses, industrial compa…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'display_name': 'Enmacc', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Praktikant (m/w/d) Data Science,0,2025-04-17T21:35:56Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MTUwNDg3MTE0In0.wr8nHXHXpr8UKnOW6dNEfTfRcimr3CcS3hd63n_H9pU,https://www.adzuna.de/details/5150487114?utm_medium=api&utm_source=a4bcf954,5150487114,"Praktikant (m/w/d) Data Science ab 01.09.2025 Konstanz befristet Pflichtpraktikum WIR BIETEN DIR Mitarbeit an zukunftsorientierten Projekten eines modernen Medienhauses Strukturierte Einarbeitung und persönliche Betreuung während des Praktikums Eine Praktikumsvergütung (750 EUR brutto / Monat), Urlaubsanspruch (bis zu 10 Tage), flexible Arbeitszeitgestaltung inkl. mobiles Arbeiten und vielfältige Weiterbildungsangebote Werde Teil einer Community von Praktikanten und nutze die Möglichkeit des Ne…","{'display_name': 'Fürstenberg, Konstanz', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Konstanz', 'Fürstenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SÜDKURIER , Medienhaus'}",9.1484,47.6881,,,,contract
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Data Science und Künstliche Intelligenz,0,2025-01-17T13:15:19Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTAxNDI3ODc2OCIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.C8gVM9Js0SwT6SWyue1IQSqck-EvLxoV0D4JJzf-vjM,https://www.adzuna.de/details/5014278768?utm_medium=api&utm_source=a4bcf954,5014278768,"Description Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-Lösun…","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Aschheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aschheim, München (Kreis)'}","{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",11.71669,48.17109,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent:in (w/m/d) Data Science,0,2025-05-28T08:20:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjE5NTQzMzg3In0.HPtQFBWZ8pQ7-HlDPZJGmKR1iAMiKUoJAvjnA89jkZw,https://www.adzuna.de/details/5219543387?utm_medium=api&utm_source=a4bcf954,5219543387,"Wir suchen Verstärkung Du hast Lust auf Daten, die wirklich was bewegen? Dann unterstütze uns als Werkstudent:in im Bereich Data Science dabei, Nutzerverhalten zu analysieren, personalisierte Empfehlungen zu entwickeln und smarte Datenmodelle für unsere App aufzubauen. Deine Aufgaben Als Teil unseres Shared Services-Team bist du mitten im Geschehen und tauchst tief in unsere User- und Business-Daten ein. Du lieferst Insights, die was bewegen – und sorgst mit deinen Analysen dafür, dass wir unse…","{'display_name': 'Au-Haidhausen, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Finanztip Verbraucherinformation GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",11.59129,48.13258,part_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent:in (w/m/d) Data Science,0,2025-05-31T14:09:24Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNDg3ODk4MSIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.xyJdZOsIuvqEd4CO4JYg9XXniwbh5EfIXPGuOsZptyg,https://www.adzuna.de/details/5224878981?utm_medium=api&utm_source=a4bcf954,5224878981,"Wir suchen Verstärkung Du hast Lust auf Daten, die wirklich was bewegen? Dann unterstütze uns als Werkstudent:in im Bereich Data Science dabei, Nutzerverhalten zu analysieren, personalisierte Empfehlungen zu entwickeln und smarte Datenmodelle für unsere App aufzubauen. Deine Aufgaben Als Teil unseres Shared Services-Team bist du mitten im Geschehen und tauchst tief in unsere User- und Business-Daten ein. Du lieferst Insights, die was bewegen – und sorgst mit deinen Analysen dafür, dass wir unse…","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finanztip Verbraucherinformation'}",11.555737,48.137418,part_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent im Bereich R&D (m/w/d),0,2025-06-17T20:18:07Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjU1MTc4NjI3In0.E4fvUKz648OsDUarTRzNmKR5-6_W4exB8pc3WyIzsEM,https://www.adzuna.de/land/ad/5255178627?se=uCQZGwJQ8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=7DC967575D5F21F16A0EE1DC8B26F9EADC44C5C1,5255178627,"Belong. Believe. Be You. Belden. Bring deine Karriere in einem diversen Team innovativer, zielorientierter Menschen voran, die an der nächsten Generation von Netzwerklösungen arbeiten. Bei Belden erhältst du Unterstützung und Ermutigung, um deine Karriere schnell voranzutreiben. Du wirst in deiner Arbeit jeden Tag aufs Neue herausgefordert und wirst so in der Lage sein, hervorragende Leistungen zu erbringen und über dich hinaus zu wachsen. Dank des globalen Umfelds von Belden arbeitest du mit K…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)'], 'display_name': 'Esslingen (Kreis), Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hirschmann Automation and Control GmbH'}",,,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Technician Data Science (m/w/d),0,2025-03-03T12:30:04Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MDcxODIwMDk0In0.r_rii0Oxf_k617Ak_LDpGekvWXMDLeiIrpi_zzXPiBM,https://www.adzuna.de/details/5071820094?utm_medium=api&utm_source=a4bcf954,5071820094,"Willkommen im (K)leben Wir freuen uns, dass Sie sich für Lohmann, den Spezialisten für Klebelösungen, interessieren. Unsere Erfolgsgeschichte begann bereits vor über 170 Jahren. Ein familiengeführtes Unternehmen mit sozialer Verantwortung sind wir noch heute. Und wir sind stolz darauf, für unsere Kunden ein verlässlicher Partner mit zukunftsweisenden Technologien zu sein. An unserer Firmenzentrale in Neuwied produzieren wir High-Tech-Klebebänder für die Industrie im engen Verbund mit unseren ru…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Neuwied (Kreis)'], 'display_name': 'Neuwied (Kreis), Rheinland-Pfalz'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lohmann & Co. KG'}",7.468007,50.555835,full_time,,,
"{'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,0,2025-06-09T02:05:05Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQwNTk1MjQ0In0.xA8hxY0hZfEtwIvMbd1YxktWDJDzrvfyyIuIgiDMR2U,https://www.adzuna.de/details/5240595244?utm_medium=api&utm_source=a4bcf954,5240595244,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",9.2274,49.18975,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Duales Studium Data Science & KI - 2026,0,2025-06-18T08:33:11Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTg1ODE2OSIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.4rDg3tkU8xcOy-MtQ-7miChgs6s50NyWKNajE4ws6LM,https://www.adzuna.de/details/5255858169?utm_medium=api&utm_source=a4bcf954,5255858169,"Entdecke die Welt der elektronischen Bauelemente! ___ Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Unser Angebot an dich: Zukunftssicherer Arbeitgeber : Förder…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Nordweststadt'], 'display_name': 'Nordweststadt, Pforzheim'}","{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",8.665,48.91786,full_time,,,
"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Praktikant Data Science (m/w/d),0,2025-06-20T03:56:07Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjU5MTYzNDYwIn0.hpTmk2ae-xb8pempLlTXRI_AC-biQdpdrLJcaeIqJXU,https://www.adzuna.de/details/5259163460?utm_medium=api&utm_source=a4bcf954,5259163460,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Deine Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arb…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn'}","{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",9.22208,49.1416,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Scientist*,0,2025-06-11T20:28:05Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUNRWkd3SlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQ1MjA2NjMwIn0.YcKCoVVsvyKdi2ZFsAF8N7oXFAUJ2Do3sYHv-0wX9f0,https://www.adzuna.de/land/ad/5245206630?se=uCQZGwJQ8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=A8A113283CEC22411F9E22C38E51B8C66B7C4CBB,5245206630,"Willkommen bei der BarmeniaGothaer Authentisch. Echt. Unverstellt. So sind wir. Und so kannst du bei uns jederzeit sein. Als Versicherungsverein auf Gegenseitigkeit wissen wir seit über 200 Jahren, welche Kraft und Dynamik der gemeinschaftliche Zusammenhalt erzeugt. Er inspiriert uns bis heute, mutig neue Wege zu gehen. Freu dich auf einen Mix aus individuellen Freiheiten, vielfältigen Arbeitgeberleistungen und einer starken Gemeinschaft, auf die du jederzeit zählen kannst. Entdecke jetzt den J…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gothaer Konzern'}",6.969972,50.940164,,,,
"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Lead Consultant AI (all genders),0,2025-06-17T20:42:24Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMzNzEwMSIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.RdXbbg_DVAwxvgl_VsFkDSL9ijUY319_CCQ68u5d9Ow,https://www.adzuna.de/land/ad/5255337101?se=uCQZGwJQ8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=B90A71C665524B4DB585D304B1560513FE624BBC,5255337101,"adesso steht für IT-Exzellenz und damit auch für exzellente Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander - an unseren Projekten, im Team und mit herausragenden Trainingsangeboten. Wir haben IT im Herzen, die Branche im Blick und den Erfolg unserer Kunden im Sinn. Denn erfolgreiches Geschäft entsteht durch innovative Ideen, zukunftsfähige Strategien und kluge IT-Lösungen. Immer sind dabei Menschen beteiligt, die etwas bewegen wollen und das einfach mach…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}",6.089788,50.773914,,,,
"{'label': 'Vertriebsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs'}",Sales Manager (m/w/d) – GenAI,0,2025-05-23T19:40:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMjcxNDk4MyIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.KA782qUrptZfs75_LAdO7xazNIJy0cMVQF8PQl-i9kk,https://www.adzuna.de/land/ad/5212714983?se=uCQZGwJQ8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=BE23382DE2E84FA7B3782DA0F0C5E4ADB8A76E07,5212714983,"Die Comma Soft AG ist ein 1989 gegründetes Familienunternehmen mit Sitz in Bonn. Als verlässlicher Partner unterstützt das Beratungshaus DAX-Konzerne, große mittelständische Unternehmen, darunter auch viele Familienunternehmen, bei der digitalen Transformation – von der Strategieentwicklung über deren Umsetzung z. B. in globalen Projekten im Umfeld von M&A bis zur Befähigung aller Mitarbeiterinnen und Mitarbeiter. Zu den technologischen Kernkompetenzen der Comma Soft AG gehören Künstliche Intel…","{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}","{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",7.112412,50.71942,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",(Senior) Data / Business Analyst (m/w/d),0,2025-06-22T20:44:32Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MzI3OTc3OSIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.kznyP9LYx_pDscBweCApDueNTDfrFz5f0IMzHjQe_PQ,https://www.adzuna.de/land/ad/5263279779?se=uCQZGwJQ8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=C73B808C399C858636B44C7F3E0E720209CD4159,5263279779,"BADER ist ein Multichannel-Distanzhändler mit über 95-jähriger Geschichte. Familiengeführt in dritter Generation gehört BADER zu den attraktivsten Arbeitgebern der Region. Eine Kultur des Miteinanders sichert den wirtschaftlichen Erfolg in einem Unternehmen mit flachen Hierarchien und kurzen Wegen. BADER wächst und entwickelt sich stetig weiter - deshalb freuen wir uns, wenn auch Du bald unser BADER-Team unterstützt. Hallo, wir sind die Abteilung Data Analytics! Wir bestehen aus fünfzehn Expert…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], 'display_name': 'Pforzheim, Baden-Württemberg'}","{'display_name': 'BRUNO BADER GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.697363,48.883606,,,,
"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,2025-06-15T18:40:16Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcxNSIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.wxhsqSKXDQLiv6CLz2jGWR4ERbFHtp1GyON6NieHwgA,https://www.adzuna.de/details/5251983715?utm_medium=api&utm_source=a4bcf954,5251983715,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Berlin…","{'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte']}","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",13.38475,52.51551,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,2025-06-15T18:40:16Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcyMyIsInMiOiJ1Q1FaR3dKUThCR2Q3N2ZQSXgxc21BIn0.xjosmbVjpAX9OGzs-W88_YZQw9V7hdrwDuDlbuHYt_U,https://www.adzuna.de/details/5251983723?utm_medium=api&utm_source=a4bcf954,5251983723,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Berlin…","{'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",6.96735,51.46121,,,,
