description,__CLASS__,company,created,redirect_url,adref,location,category,id,title,salary_is_predicted,longitude,latitude,contract_time,contract_type,salary_max,salary_min
"Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techn…",Adzuna::API::Response::Job,"{'display_name': 'Publicis Media Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-01T23:51:25Z,https://www.adzuna.de/land/ad/5174745174?se=iNZn3dpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=64EE25BE4CE17FB3225A40E09AF9F044C5ABDE33,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU5abjNkcE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MTc0NzQ1MTc0In0.dtw9xWAzsdxhfbQKn4nBqpWdjHsMaJI2epxY3NCzxww,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5174745174,Publicis Media - Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf,0,,,,,,
"As a student worker, you will work side by side with your coworkers as equals in an environment which will allow you create the ideal con- ditions for your future career. In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a special ownership structure and the long-term goal of the Carl Zeiss Foundation: to bring science and society into the future together. …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",2025-06-17T20:34:33Z,https://www.adzuna.de/land/ad/5255326252?se=iNZn3dpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=9DC6DB3A43060A00194FA545A1C8EF2CAD212D48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNjI1MiIsInMiOiJpTlpuM2RwTjhCR19DdHhoajRWSGpnIn0.EekkrV5kBqM2sd3pOaqdmeXBo_PWAfsY0cQ_WefgrAE,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",5255326252,Senior Data Scientist (f/m/x),0,11.555737,48.137418,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2025-05-30T19:48:08Z,https://www.adzuna.de/land/ad/5223672669?se=iNZn3dpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F1AD67961633D980392EF979EE30CA045ED79814,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU5abjNkcE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjIzNjcyNjY5In0.fCPwZjpbdMmTTUqM6tsLckOnzIu8jASCVj6batUPzMU,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5223672669,Praktikant*in Zuverlässigkeit Elektro- und Hybridantriebe (Pflicht-Praktikum),0,9.187224,48.776198,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T20:17:11Z,https://www.adzuna.de/land/ad/5255158492?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=4EC39B8B236D46FB76E5E3B0E103B08897C9705A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU1MTU4NDkyIn0.HszVwPPp9LBO-9DrddWqnLXYhBYdfhp5xRPBUXxQHzU,"{'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5255158492,Praktikant*in Konfigurationstool und Datenanalyse,0,8.786477,53.10403,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2025-06-18T20:13:25Z,https://www.adzuna.de/land/ad/5256791574?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=EB5B08ADA6B7B5FF1352408293ECB5BC48446A08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU2NzkxNTc0In0.tc0UxullcjxUsJc-1Brdk13tgHS3DZBSY7QJZc9ODh4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",5256791574,Werkstudent*in GenAI-Training und Modell-Workflows,0,9.026231,48.720071,,,,
"Wir prüfen und beraten unsere Mandanten mit rund 2.000 Kolleginnen und Kollegen an 10 bundesweiten Standorten und als Teil des Netzwerks Grant Thornton International mit 76.000 Mitarbeiterinnen und Mitarbeitern in 156 Ländern. Schwerpunkte unserer Arbeit sind Audit & Assurance, Tax, Advisory und Legal. Deine Stärken. Unsere gemeinsame Wirkung. We call our work ‘demonstrating impact'. In Audit & Assurance, Grant Thornton is in the top 10 audit firms in Germany. We are one of the most successful …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Grant Thornton AG Wirtschaftsprüfungsgesellschaft'}",2025-05-31T07:50:32Z,https://www.adzuna.de/land/ad/5224415501?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=E4E9F70626B8C5F2DD84091F5D3DBF4E7A22BB2F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjI0NDE1NTAxIn0.BCBFbhY0XIzeiUD3UPmJMv6fz1Ueu44LDLksbWuiL60,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",5224415501,Working Student / Intern in Audit – Python Data Professional – Flexplace in Germany (m/f/x),0,13.420806,52.507706,,,,
Darauf kannst Du dich freuen Du übernimmst eigenverantwortlich verschiedene Modellierungs- und Analyseprojekte und nutzt dabei unsere Marktplatzdaten sowie deine fundierten Methodenkenntnisse. Du bereitest Daten aus unterschiedlichen Systemen auf und setzt deine Fähigkeiten im Feature Engineering effektiv ein. Bei der Umsetzung von statistischen Modellen und Modell-Prototypen legst du großen Wert auf deren praktische Anwendbarkeit. Du führst statistisch fundierte Analysen und Simulationen durch…,Adzuna::API::Response::Job,"{'display_name': 'Chrono24', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-03-20T12:05:07Z,https://www.adzuna.de/details/5102356291?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEwMjM1NjI5MSIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.7OgM95FnqNehb67f8Tu2Do9fQv7o23N92uia40TeqzQ,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",5102356291,Werkstudent Data Science (all genders),0,,,part_time,,,
"Zeit f&uuml;r deine Zukunft. Zeit f&uuml;r W&uuml;rth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir ✓ Ein famili&auml;res und herzliches Arbeitsklima sowie gemeinsame Aktivit&auml;ten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare f&uuml;r eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Verg&uuml;tung und viele Zusatzl…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Adolf Würth GmbH & Co. KG'}",2025-05-27T08:21:30Z,https://www.adzuna.de/details/5217926692?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxNzkyNjY5MiIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.17f0zI1RafWA64zdT71Q-RxDGr_MIrEqk5dJmQcXzW8,"{'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Ingelfingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelfingen, Hohenlohekreis'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5217926692,Duales Studium Wirtschaftsinformatik - Data Science,0,9.65149,49.30094,,,,
"We shaped the earliest forms of ad tech, and we’re looking for the technical expertise to help shape its future. Our customers have unique problems that can only be solved at internet scale, and that’s where the technical skills of our team make a real difference. Our exchange handles over 500 billion requests every day (for comparison Google serves an estimated 9 billion searches a day), all running in our own global data centers. Every member of our technology team has an enormous amount of a…",Adzuna::API::Response::Job,"{'display_name': 'Index Exchange', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-01T21:47:19Z,https://www.adzuna.de/details/5174532409?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MTc0NTMyNDA5In0.Fv8jIxjZs94TNs2lO5HqTJsuEi6oIuK5f1TbeEn2yd4,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",5174532409,"Engineering Lead Manager, Data Science",0,13.420806,52.507706,,,,
"Praktikum im Bereich Controlling & Data Science Robert-Bosch-Straße 1, 77815 Bühl, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert …",Adzuna::API::Response::Job,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-07T02:01:24Z,https://www.adzuna.de/details/5237487273?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjM3NDg3MjczIn0.qLilUt0NKV90jObh9IlCZ7APmwiihuSiJU--jUwkrhM,"{'display_name': 'Bühl, Rastatt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rastatt (Kreis)', 'Bühl']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5237487273,Praktikum im Bereich Controlling & Data Science,0,8.13723,48.69747,full_time,,,
"General Information Type of contract: Fixed-term contract, which may be extended subject to individual performance and organisational needs Who can apply?: EU nationals Salary: E/F (bracket 1 - step 1) full time monthly net salary: €4,869 plus benefits, for further information see Working time: Full time Place of work: Frankfurt am Main, Germany Closing date: 16.06.2025 Your team You will be part of the Banking Supervision Data Division or the Securities and Financial Markets Data Division in t…",Adzuna::API::Response::Job,"{'display_name': 'European Central Bank', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-31T20:18:26Z,https://www.adzuna.de/details/5225386108?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTM4NjEwOCIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.pzI1irLkjbX3QzMAb2qYySOL594xNhJ26pHe_upWyfU,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5225386108,Supervision and Data Science Analysts,0,8.650578,50.129683,,,,
"ramblr Actionable Insights with Industrial-Grade Video Understanding AI for the Physical World . At Ramblr, we go beyond superficial video analysis to extract deep context from egocentric videos. Our technology provides a comprehensive understanding of actions, individual objects, and their relationships. Prompt Ramblr’s AI assistant to unlock precise insights and pinpoint specific moments in thousands of hours of multimodal videos captured from a first-person perspective. Are you excited to be…",Adzuna::API::Response::Job,"{'display_name': 'ramblr.ai', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-07-30T22:34:08Z,https://www.adzuna.de/details/4801095201?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI0ODAxMDk1MjAxIn0.VJCjIntUPsUyryOAbuYvsMNBb3BGdn6w7N3sC21qQr8,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Großhesselohe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Großhesselohe, München (Kreis)'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",4801095201,Intern Data Science/Deep Learning,0,11.53266,48.06767,part_time,,,
"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…",Adzuna::API::Response::Job,"{'display_name': 'itmX GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-03T23:02:47Z,https://www.adzuna.de/details/5231414188?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjMxNDE0MTg4In0.jtKiWJoG57ZlEsWF7FW3HfPXixBaOyUDqEKm_cgQ6KU,"{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pforzheim, Baden-Württemberg'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5231414188,KI/ Data Science Consultant (Mensch*),0,8.697363,48.883606,,,,
"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecken Sie faszinierende Techno­logien und bewerben Sie sich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG …",Adzuna::API::Response::Job,"{'display_name': 'Diehl Defence GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-09T19:24:55Z,https://www.adzuna.de/land/ad/5190758666?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=6E1D9B73C8025855D8B88F83C9722B21BD3B8C3D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MTkwNzU4NjY2In0.mdWIHTbLi7Sf6VFvZUIAwy4DCfw4FO3Nef7bwnnr80M,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",5190758666,Senior Data Scientist (m/w/d),0,,,,,,
"d-fine ist ein kontinuierlich wachsendes europäisches Beratungsunternehmen mit über 1.500 Expertinnen und Experten. Wir sind mit elf Standorten in sieben Ländern nah bei unseren Kunden. Im Fokus unserer Arbeit liegen quantitative Fragestellungen rund um Data Analytics, Data Science, Modellierung und den Aufbau nachhaltiger technologischer Lösungen. Unser Ansatz basiert auf langjähriger Praxiserfahrung und dynamischen Teams mit klarer analytischer und technologischer Prägung. Unsere Projekte sin…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'd-fine GmbH'}",2025-04-04T14:06:53Z,https://www.adzuna.de/land/ad/5129205848?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=1550A0001FC0E5DCA37213CE21765E0347A48EFF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEyOTIwNTg0OCIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.WlemJdIgzOMMGrqHV9P6Ip1tE7vAJBS0SvjknI9rX20,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",5129205848,"Consultant (m/w/d) aus den Fachrichtungen Physik, Mathematik, Informatik, Natur-, Ingenieur- oder Wirtschaftswissenschaften",0,13.420806,52.507706,,,,
"Als eines der führenden Systemhäuser in Deutschland bieten wir Dir vielfältige Möglichkeiten in einem spannenden Berufsumfeld und einer wachsenden Branche Deine berufliche Heimat zu finden. Bei uns hast Du den Freiraum, innovative Lösungen zu entwickeln, die schon heute in die Zukunft reichen und sich langfristig bewähren. Zur Verstärkung unseres Teams suchen wir an einem unserer Standorte deutschlandweit einen Werkstudierenden Quantum Computing (m⁠/⁠w⁠/⁠d) . In unseren Bereichen Data Science &…",Adzuna::API::Response::Job,"{'display_name': 'SVA System Vertrieb Alexander GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-18T20:36:56Z,https://www.adzuna.de/land/ad/5257023443?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3447BDC7736793F810155A2403D76DEDBB6D1CA6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NzAyMzQ0MyIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.Gn3nQiq--zI0JR_bcISYoCosRVAluI9aYRd2oYIElDY,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",5257023443,Werkstudent Quantum Computing (m/w/d),0,,,,,,
"Cluster Reply ist das Unternehmen der Reply Gruppe, das auf die Beratung und Systemintegration von Microsoft-Technologien spezialisiert ist. Als Partner von Microsoft ist Cluster Reply in Deutschland, Österreich und der Schweiz tätig und arbeitet innerhalb des Reply Netzwerks mit Schwesterunternehmen in Brasilien, Großbritannien, Italien sowie den USA zusammen. Das Unternehmen legt den Schwerpunkt auf Innovationen und unterstützt Kunden bei der digitalen Transformation. Die Lösungen reichen von…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Reply'}",2025-05-29T07:53:45Z,https://www.adzuna.de/land/ad/5221191232?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=C7F941B47165241247B10C898EB36B5ABA848CA3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkNUUzN0cE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjIxMTkxMjMyIn0.Il3H95b86YqE6vX28hFENrCxILNA6gi2IYzQ4cvte0I,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Verwaltungsstellen'}",5221191232,(Junior) Data & Artificial Intelligence Consultant (m/w/d),0,13.420806,52.507706,,,,
"Aufgaben Profil Wir bieten View job here Teamleiter (m/w/d) Pricing & Business Intelligence Vollzeit Hybrid Von-der-Heydt-Straße 2, 44623 Herne Mit Leitungsfunktion 22.05.25 Kelvion Bei Kelvion ist es unsere Mission, den industriellen Wandel voranzutreiben, indem wir Innovation und Nachhaltigkeit fördern. Von der Optimierung von Rechenzentren und der Weiterentwicklung der Wasserstoffproduktion bis hin zur Revolutionierung von Kühl- und Klimatechniksystemen – unsere entscheidenden thermischen Lö…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kelvion Holding GmbH'}",2025-06-17T20:37:23Z,https://www.adzuna.de/land/ad/5255328750?se=2CTS3tpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=E75F86252AC513E58BB68F7766AD03E7BAB12CBF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyODc1MCIsInMiOiIyQ1RTM3RwTjhCR1lyN1hJSDFKM2JRIn0.VsR53ooffQpSsXLbiAuZJjsgJwACTVS9b2xdnyadJrQ,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herne, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Herne']}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",5255328750,Teamleiter (m/w/d) Pricing & Business Intelligence,0,7.197737,51.536192,,,,
