created,title,description,salary_is_predicted,longitude,category,latitude,redirect_url,location,id,__CLASS__,adref,company,contract_time,salary_max,salary_min,contract_type
2026-07-13T00:10:55Z,Data Science Intern (all genders),"About Us STARK is a new kind of defence technology company revolutionising the way autonomous systems are deployed across multiple domains. We design, develop and manufacture high-performance unmanned systems that are software-defined, mass-scalable and cost-effective. This provides our operators with a decisive edge in highly contested environments. We’re focused on delivering deployable, high-performance systems—not future promises. In a time of rising threats, STARK is bolstering the technol…",0,13.38475,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",52.51551,https://www.adzuna.de/details/5798295689?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",5798295689,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1Nzk4Mjk1Njg5In0.kZAphx4l1fG09JxUFizFfuJP9zLDZ0aPRzeCZWrW7HY,"{'display_name': 'Stark', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
2026-07-25T07:13:23Z,Duales Studium Wirtschaftsinformatik - Data Science,"Salary: 19.800 - 23.400 € per year Requirements: (Fach-) Abitur mit guten Noten, insbesondere in Mathematik, Informatik, Deutsch, Englisch und Wirtschaft Bereitschaft, früh Verantwortung in Projekten mit internationaler Ausrichtung zu übernehmen Leidenschaft für IT und Interesse daran, betriebswirtschaftliche Herausforderungen mithilfe moderner Technik zu meistern Überzeugendes und selbstbewusstes Auftreten sowie eine selbstständige Arbeitsweise Spaß an Teamwork und Bereitschaft zur Mobilität Ü…",0,9.2274,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",49.18975,https://www.adzuna.de/details/5814987850?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5814987850,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNDk4Nzg1MCIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.lOF5MswbtjexWWWqn5BD0o4jg7ywUsyBOQdfL0VLU-E,"{'display_name': 'Lidl', '__CLASS__': 'Adzuna::API::Response::Company'}",,23400.0,19800.0,contract
2026-07-16T09:39:12Z,Postdoc / Wissenschaftliche:r Mitarbeiter:in - KI für wissenschaftliche Kommunikation und Wissensgraphen (m/w/d),"Als Deutsche Zentrale Fachbibliothek für Technik und Naturwissenschaften sichern wir mit unseren zukunftsweisenden Dienstleistungen die infrastrukturellen Voraussetzungen einer qualitativ hochwertigen Informations- und Literaturversorgung für Forschung in Wissenschaft und Industrie. Mit dem Open Research Knowledge Graph (ORKG) arbeiten wir daran, den Austausch und die Nutzung wissenschaftlicher Erkenntnisse im digitalen Zeitalter zu revolutionieren. Die Technische Informationsbibliothek (TIB) ,…",0,9.742751,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",52.378818,https://www.adzuna.de/land/ad/5802431096?se=7P5wKqeJ8RGLTPEUjXbnJA&utm_medium=api&utm_source=a4bcf954&v=24E7C951C6F42E133194D4A647C5F079974D9CD7,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5802431096,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1ODAyNDMxMDk2In0.2-QAjlVxmru1rJ076dmUjwOA2bDAYTjp-Msfzsub90k,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Informationsbibliothek '}",,,,
2026-07-22T10:33:56Z,Bachelor of Science (DHBW) Data Science und Künstliche Intelligenz (m/w/d) Standort Winnenden 2026,"Kärcher ist der weltweit führende Anbieter von Reinigungstechnik und steht für Qualität, Innovation und Nachhaltigkeit. Diesen Erfolg verdanken wir unseren über 3.700 Mitarbeitenden in Winnenden und in Bühlertal und dem einzigartigen Kärcher-WOW-Gefühl. Als Familienunternehmen mit gefestigten Unternehmensstrukturen überzeugen wir durch WOW-tastische Karriereperspektiven, ein vertrauensvolles Arbeitsklima und tolle Kolleg*innen. JLFT1_DE",0,,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",,https://www.adzuna.de/land/ad/5810580098?se=7P5wKqeJ8RGLTPEUjXbnJA&utm_medium=api&utm_source=a4bcf954&v=49D64F120DA2CA56782EBA2C278B719B564394D9,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5810580098,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDU4MDA5OCIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.jjqglxkandXehfBNUToPLQxn0HA9cU-SuCjGtk_bGvc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Alfred Kärcher SE & Co. KG'}",,,,
2026-07-19T00:14:27Z,Praktikum Data Science / Data Engineering (m/w/d),"Du hast Lust auf diese Aufgaben Du unterstützt uns im Bereich Data Engineering bei der Erweiterung von Data Pipelines / ETL-Prozessen, z.B. mit Airflow, dbt und Kafka. Du arbeitest in unserer Google Cloud Umgebung und nutzt dabei Services wie BigQuery. Du kombinierst Daten aus internen und externen Quellen und bereitest sie zu einem analytischen Datensatz auf. Du visualisierst Analyseergebnisse mit Tools wie Looker Studio Wir freuen uns auf Deine Qualifikationen Du bist Student:in (m/w/d) oder …",0,6.808387,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",51.226802,https://www.adzuna.de/details/5806562856?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5806562856,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1ODA2NTYyODU2In0.LjjkjedSflH96v2IdcyiPgOTSJHxcvhxARmuBAtKx1Y,"{'display_name': 'jobvector', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-07-26T21:30:04Z,Werkstudent*in für Datenmanagement im Bereich Projektmanagement der Zertifizierung,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,8.98349,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",48.68872,https://www.adzuna.de/land/ad/5816687690?se=7P5wKqeJ8RGLTPEUjXbnJA&utm_medium=api&utm_source=a4bcf954&v=7B37C6F8A6CD78024171CAD27A511989CF51C590,"{'display_name': 'Böblingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",5816687690,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjY4NzY5MCIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.S9Su-4tZWlj6MGpd-Ol1TwdyhafeNUbCluq6-RJYK9M,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-04-26T00:03:52Z,Specialist Data Science (m/w/d),Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,0,7.7853,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",51.98437,https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Telgte, Warendorf (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte']}",5710659292,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.N-7yo4_YjCIH0L0fTOmVdEL-Cqu5Z4buWvOU5KZyyRY,"{'display_name': 'Takko Fashion', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
2025-02-28T14:07:24Z,Data Science Specialist (m/w/d),"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",0,9.77223,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",52.36489,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover'}",5067020798,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1MDY3MDIwNzk4In0.lywI0vAt1jmYascvsTXdr26Of1dKtjrrntiFRi8Uago,"{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
2026-05-12T23:01:22Z,Data Science Specialist (m/w/d),"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",0,,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5727309271,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwOTI3MSIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.pYy-TbH1_3Z6X2MdVJVKafevKN1-NxxbxhPG2XL02Lc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}",full_time,,,
2026-01-21T06:59:03Z,DHBW Data Science & Künstliche Intelligenz – 2027,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",0,9.21546,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",48.80499,https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], 'display_name': 'Bad Cannstatt, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",5593655402,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.syc4k_90_7K9Er5-pesGnNVmIFq__s_mQx2Ngp9iERI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL GmbH'}",full_time,,,
2026-05-12T22:59:27Z,DHBW Data Science & Künstliche Intelligenz – 2027,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",0,9.187224,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",48.776198,https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5727301322,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1NzI3MzAxMzIyIn0.TZPax0eHUu9tk26NaBeR7j23pZOhJyN57A6aIMxIGJc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL'}",full_time,,,
2026-07-02T11:24:40Z,Duales Studium - Data Science & Künstliche Intelligenz,Duales Studium - Data Science & Künstliche Intelligenz Standort Burghausen - 84489 Burghausen - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Fachhochschulreife - Beschäftigungsbeginn: 01.09.2027,0,12.83048,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",48.17244,https://www.adzuna.de/details/5785230275?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Burghausen, Altötting (Kreis)', 'area': ['Deutschland', 'Bayern', 'Altötting (Kreis)', 'Burghausen']}",5785230275,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTIzMDI3NSIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.Yo1VkSnLC3ogNPY615N0FvaEeq3ECqdb-_5NsbLPTX4,"{'display_name': 'Wacker Chemie AG - Werk Burghausen', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2023-10-05T13:37:27Z,Praktikum: Data Science (w/m/d),"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",0,9.99333,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",53.54167,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg'}",4352591932,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI0MzUyNTkxOTMyIn0.DYXMJwhpPv7TPu-viuusvKrU_SspKVFvt-cLJYnJYZU,"{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-05-12T23:27:34Z,Praktikum: Data Science (w/m/d),"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",0,9.99333,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",53.54167,https://www.adzuna.de/details/5727345404?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg'}",5727345404,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NTQwNCIsInMiOiI3UDV3S3FlSjhSR0xUUEVValhibkpBIn0.7tVswQOFJ1UMhwqCCX6S67Fj-dTexGWs87JD60XV3xQ,"{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-06-12T23:21:34Z,AI & Data Science Consultant (all genders),"Im AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstliche Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",,https://www.adzuna.de/details/5761812930?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5761812930,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1NzYxODEyOTMwIn0.fonHVNDfcBkLYuhPsH-Z94twf5EVRciiuZxV02NiVKc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Accenture'}",full_time,,,
2026-06-24T23:49:48Z,AI & Data Science Analyst (all genders),"m AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstlichen Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,https://www.adzuna.de/details/5775424083?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5775424083,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1Nzc1NDI0MDgzIn0.pKBhSYVRPQgZv7YuBwhgcCeXu_9FDRjctJT0Ozpk4Co,"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-05-01T22:59:27Z,Berufsbegleitendes Studium - Data Science & Artificial Intelligence,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",0,9.9477,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",53.54883,https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg'}",5716224020,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN1A1d0txZUo4UkdMVFBFVWpYYm5KQSIsImkiOiI1NzE2MjI0MDIwIn0.UANGdMZbi6fPH4PBAfemLLRIb4lCDtVD0R7yPGE91_I,"{'display_name': 'ENCAVIS', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
