company,id,__CLASS__,longitude,salary_is_predicted,created,redirect_url,description,title,adref,latitude,location,category,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",5605943492,Adzuna::API::Response::Job,9.187224,0,2026-01-30T07:03:23Z,https://www.adzuna.de/details/5605943492?utm_medium=api&utm_source=a4bcf954,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjA1OTQzNDkyIn0.3VSI2MGqUV4qYwKok4fU0R79BD77gzxbqdsIkYwvA_8,48.776198,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SIXT Germany'}",5605943493,Adzuna::API::Response::Job,,0,2026-01-30T07:03:23Z,https://www.adzuna.de/details/5605943493?utm_medium=api&utm_source=a4bcf954,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTk0MzQ5MyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.BauZnBVfQtKJcRXECvVj0q2WqTipDDEJmWdwAm18my4,,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",5615687963,Adzuna::API::Response::Job,,0,2026-02-05T15:55:11Z,https://www.adzuna.de/land/ad/5615687963?se=WAKFZIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=4F9B634D52E5309B6984BD220218E58EC0769BEF,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",Lead IT Expert DevOps & Platform Engineering (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNTY4Nzk2MyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.1XA97URF6VhN0punr1wrpx03UigukNjuzYv_Qn-PniE,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'XITASO'}",5576771657,Adzuna::API::Response::Job,10.89379,0,2026-01-09T21:38:41Z,https://www.adzuna.de/details/5576771657?utm_medium=api&utm_source=a4bcf954,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",Studium mit vertiefter Praxis: Data Science B.Sc.,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Njc3MTY1NyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.zgQJPCTyxoIdIlkroA8tcTCrHwhbdsppqx3r9g1m5M8,48.357096,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Augsburg, Augsburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",part_time,,,
"{'display_name': 'XITASO GmbH IT & Software Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",5575504457,Adzuna::API::Response::Job,10.904,0,2026-01-09T07:11:33Z,https://www.adzuna.de/details/5575504457?utm_medium=api&utm_source=a4bcf954,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",Studium mit vertiefter Praxis: Data Science B.Sc.,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NTUwNDQ1NyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.fdSqAjeLAPrQOMX_xMTqzyBy8sPrLw1uimQ3mG-tU4c,48.38236,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lechhausen, Augsburg', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Lechhausen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",part_time,,,
"{'display_name': 'AUTO1 Global Services SE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5604660320,Adzuna::API::Response::Job,13.420806,0,2026-01-29T13:05:14Z,https://www.adzuna.de/details/5604660320?utm_medium=api&utm_source=a4bcf954,"Team Lead Data Science (f/m/x) Company Description We are seeking a technically skilled leader to join our dynamic Data Science department at AUTO1 Group Technology. As part of our disruptive approach in the used car market, our team leverages cutting-edge technology to gather and analyze data, optimizing our platforms and processes. AUTO1 Group is Europe's leading digital automotive platform. We revolutionize the used car market with our well-known brands Autohero, wirkaufendeinauto.de, and AU…",Team Lead Data Science (f/m/x),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjA0NjYwMzIwIn0.9dZQYgilRzGLyLlQ7jhPP-FVi6Y_rupyeNiRPXYnRDU,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",full_time,,,
"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5597297281,Adzuna::API::Response::Job,8.650578,0,2026-01-23T18:30:59Z,https://www.adzuna.de/details/5597297281?utm_medium=api&utm_source=a4bcf954,"Dein Berufsbild: Du möchtest irgendwas mit Mathe machen und findest die Wirtschaftswelt spannend? Dann entscheide dich für ein Studium in Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. Data Science und Künstliche Intelligenz Spezialisten (w/m/d) sind die Schnittstelle zwischen IT und Business. Sie beherrschen die verschiedenen Technologien, bewerten deren Potenziale und wissen, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konze…",: Data Science und Künstliche Intelligenz (B.Sc.) 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NzI5NzI4MSIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.k5j0LWFhdJDvc7IYBbefwm9U2Oiv2F5_ZiXyUyLdKqg,50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,contract,
"{'display_name': 'XU Exponential University of Applied Sciences GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5587491399,Adzuna::API::Response::Job,13.10641,0,2026-01-16T06:58:59Z,https://www.adzuna.de/details/5587491399?utm_medium=api&utm_source=a4bcf954,"Your mission We are currently looking for a freelance lecturer (m/f/d) to teach a variety of Data Science modules in between January and July 2026. The courses either consist of 3 hours of teaching per week over 14 weeks, or 8 hours of teaching in six block sessions, plus supervision and assessment of a examination. Topic areas include: Machine Learning Data Bases Data Visualization Information Retrieval Language Processing Disruptive Computing Deep Neural Networks If you are seeking a practice…",Freelance Lecturer Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTg3NDkxMzk5In0.rjyZzELJRdq7SJVcWDx9UQGZ5nN-cy1rmcHcT5zJc3Q,52.39407,"{'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Babelsberg Süd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Babelsberg Süd, Potsdam'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",part_time,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5605384242,Adzuna::API::Response::Job,,0,2026-01-29T22:10:52Z,https://www.adzuna.de/details/5605384242?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjA1Mzg0MjQyIn0.7wkocPEu0Brb1ETbFK0Z2mUUUoWF76vriLTwxpGOESw,,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5584939070,Adzuna::API::Response::Job,,0,2026-01-14T21:14:05Z,https://www.adzuna.de/details/5584939070?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTg0OTM5MDcwIn0.sZI1m-Le21oY_e4IWtm7SwJmYp9J9EqBlFOGRcKtrFY,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5605384243,Adzuna::API::Response::Job,,0,2026-01-29T22:10:52Z,https://www.adzuna.de/details/5605384243?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTM4NDI0MyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.YjJn2CCOFtVY-L5z6kgj6V07EgKwcsPi2U7Myzctqpg,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5502168916,Adzuna::API::Response::Job,13.420806,0,2025-11-18T18:30:25Z,https://www.adzuna.de/details/5502168916?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTAyMTY4OTE2In0.7OFk5t45DBKxQDe60ESyXhKY1iDFF2ziIgjp2kcOce4,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5496087653,Adzuna::API::Response::Job,9.987297,0,2025-11-14T15:13:33Z,https://www.adzuna.de/details/5496087653?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NDk2MDg3NjUzIn0.HqyJZgA3h0B0vxwZR06sgYZHkYEdlJ-3iYr1bbiLF2E,53.557429,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5496087677,Adzuna::API::Response::Job,7.112412,0,2025-11-14T15:13:33Z,https://www.adzuna.de/details/5496087677?utm_medium=api&utm_source=a4bcf954,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NDk2MDg3Njc3In0.Jxr0HTL-P-U2x9Ib6zKKgBt2NcZvzmiuQs4evFedfI8,50.71942,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",5192887633,Adzuna::API::Response::Job,,0,2025-05-10T21:53:49Z,https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5Mjg4NzYzMyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.obHruKSrhVmdp8uxDYsygcbGnfgxovHoex-q4f2E6qA,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,,contract,
"{'display_name': 'der affinis', '__CLASS__': 'Adzuna::API::Response::Company'}",5616148582,Adzuna::API::Response::Job,,0,2026-02-05T21:09:31Z,https://www.adzuna.de/details/5616148582?utm_medium=api&utm_source=a4bcf954,"In einer disruptiven und komplexen Welt unterstützen wir als affinis-Gruppe unsere Kunden seit mehr als 20 Jahren dabei, genau die Entscheidungen zu treffen, die sie nach vorne bringen. Das schaffen wir nur mit unserer hochqualifizierten und kreativen Mannschaft. Das Wissen, die Erfahrung und die Leidenschaft unserer Mannschaftsmitglieder ist die Grundlage für den Erfolg unserer Kundenprojekte. Unsere Kunden sind große und mittlere Unternehmen in ganz Deutschland, mit denen wir meist langjährig…",Consultant Data Science & KI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNjE0ODU4MiIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.igO21ibZC5om1nc7fWB5rbp0e761g09kiohXpkdS508,,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",full_time,,,
"{'display_name': 'GEA', '__CLASS__': 'Adzuna::API::Response::Company'}",5603539830,Adzuna::API::Response::Job,,0,2026-01-28T19:58:12Z,https://www.adzuna.de/details/5603539830?utm_medium=api&utm_source=a4bcf954,"Du studierst Data Science oder Wirtschaftsinformatik und bist auf der Suche nach einer spannenden und zukunftsorientierten Tätigkeit? Dann bist Du bei uns genau richtig! Am Standort Kempten suchen wir für die GEA Digital Unit Food & Healthcare Technologies einen Werkstudenten (m/w/d) zum nächstmöglichen Zeitpunkt. GEA Digital Unit Food & Healthcare Technologies steht für die Entwicklung digitaler Produkte und Dienstleistungen, die Etablierung neuer Geschäftsmodelle sowie die Digitalisierung der…",Werkstudent (m/w/d) - Data Science / Wirtschaftsinformatik,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMzUzOTgzMCIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.7IHjr_uU6DKQJ2u2gCcXuwGLpolHAj80bG7wwc91-Ek,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
