category,redirect_url,title,__CLASS__,longitude,adref,salary_is_predicted,location,id,created,company,description,latitude,contract_time,contract_type,salary_max,salary_min
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5727284102?utm_medium=api&utm_source=a4bcf954,Werkstudent/in - Data Science und Softwareentwicklung (m/w/d),Adzuna::API::Response::Job,11.57287,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXFxQk5LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1NzI3Mjg0MTAyIn0.jxOvuPfRP7Bzz3vjq9eIx1xToWiXCIS7XSsuWTsUeKU,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], 'display_name': 'Milbertshofen-Am Hart, München', '__CLASS__': 'Adzuna::API::Response::Location'}",5727284102,2026-05-12T22:49:43Z,"{'display_name': 'Enforto', '__CLASS__': 'Adzuna::API::Response::Company'}","Was Du bei uns machst: Forschung, Entwicklung, Anwendung und Implementierung Data Science, Big Data Entwicklung und Integration von Automatisierungslösungen auf Basis von REST-APIs Datenbankanbindung und -abfragen im Rahmen von Datenpipelines (SQL) AI, Machine Learning, Deep Learning, Computer vision Full-Stack Programming Worum geht's Für unseren Bereich Forschung & Entwicklung suchen wir derzeit Unterstützung durch Studierende. In sowohl kundenspezifischen Projekten als auch Inhouse Forschung…",48.18446,part_time,,,
"{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",https://www.adzuna.de/details/5727344082?utm_medium=api&utm_source=a4bcf954,Team Lead (f/m/d) Data Science,Adzuna::API::Response::Job,13.30147,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXFxQk5LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1NzI3MzQ0MDgyIn0.f7wKEz2E14RvgBu78yrGu_NlPId5ZdIFp1M_qov5RHc,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg']}",5727344082,2026-05-12T23:26:28Z,"{'display_name': 'PAIR Finance', '__CLASS__': 'Adzuna::API::Response::Company'}","Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",52.51115,full_time,,,
"{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}",https://www.adzuna.de/details/5728424143?utm_medium=api&utm_source=a4bcf954,Lead Instructor: Data Science (m/f/d),Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODQyNDE0MyIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.gwlqRHFJAxIKsff0D_nO-cSlM0EmTXcLCVku73YcCao,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5728424143,2026-05-13T22:56:09Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wbs Coding School'}","We’re on a mission to empower individuals to launch successful careers in tech. As our Lead Instructor, you will play a pivotal role in for the learning success of our international students. NOTE: Position open to the residents of Germany , Austria and Spain only. Join WBS CODING SCHOOL, one of Germany's leading tech schools, and help shape the future of tech talent. As Lead Instructor (m/f/d), you are the primary contact person for our students in Data Science an Data Analytics programs at WB…",,part_time,,,
"{'tag': 'creative-design-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design'}",https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),Adzuna::API::Response::Job,10.10558,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXFxQk5LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1NTg5Njk4MDE3In0.adsKN6PMkTrVlbIxrXS9VVulwSdx2GhNRz5Sdxrjv-U,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",5589698017,2026-01-17T21:24:39Z,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",48.78408,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5727346368?utm_medium=api&utm_source=a4bcf954,Werkstudent (m/w/d) BI & Data Science,Adzuna::API::Response::Job,10.88248,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NjM2OCIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.zbragbeqL6wOg96Uoc1vzziNcWV39776is_fRusoKPw,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5727346368,2026-05-12T23:28:53Z,"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}","Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…",48.04792,part_time,,,
"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science in der Digitalisierung (m/w/d),Adzuna::API::Response::Job,13.86232,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.lTSI_pQp_K85pm7Wxx0qvrQts_wX9Zj-nu5rNDw4mQk,0,"{'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}",5062249327,2025-02-24T18:13:01Z,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}","WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",51.47465,,contract,,
"{'tag': 'healthcare-nursing-jobs', 'label': 'Stellen aus Gesundheitswesen & Pflege', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,Data Science Consultant - Healthcare (m/f/d),Adzuna::API::Response::Job,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDk2MjY4NiIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.65YPViW7pMExhhWZFfkrhkZF5n3ocbMDz0qQ0WX7Yb8,0,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",5470962686,2025-10-30T13:54:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}","At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",52.507706,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5730251121?utm_medium=api&utm_source=a4bcf954,PhD Student Data Science (m/f/d),Adzuna::API::Response::Job,13.73717,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDI1MTEyMSIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.vZ9ssxJJz9A84aTPDkpxDmlK8zIUPLhRKI1iCFcJfTA,0,"{'area': ['Deutschland', 'Sachsen', 'Dresden', 'Innere Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innere Altstadt, Dresden'}",5730251121,2026-05-15T12:26:55Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität Dresden'}","The Research Training Group GRK 2868 D³ - Data-driven Design of Resilient Metamaterials funded by the German Research Foundation has started in October 2023. Our vision is to develop and apply a data-driven approach to cross-scale materials discovery and design, in particular, goal-oriented, inverse design procedures based on process-structure-property linkages are of interest. The exploration aims at the mechanical performance as well as at the sustainability of the new metamaterials. D³ offer…",51.05032,,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5727351946?utm_medium=api&utm_source=a4bcf954,Senior AI / Data Science Engineer (m/w),Adzuna::API::Response::Job,8.50014,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM1MTk0NiIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.dnLokQj7ICrzZLLqUR817ZvUIaM6GikH_YOP-_7HKgc,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}",5727351946,2026-05-12T23:34:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service'}","SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",49.46856,full_time,,,
"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXFxQk5LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1MzczMzY0MTQxIn0.be798RRvEFd0QQ1rKaDV0uCoknNStL_HDg9daJ6liZs,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5373364141,2025-08-29T14:57:18Z,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}","Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",,full_time,,23400.0,19800.0
"{'tag': 'retail-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Einzelhandel'}",https://www.adzuna.de/details/5728138503?utm_medium=api&utm_source=a4bcf954,Duales Studium Wirtschaftsinformatik - Data Science 2027 in Neckarsulm,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzODUwMyIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.QWQqKVsjyimKGw9fKWzwDMrwNbtUI2r4Md9n0HXRsFA,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5728138503,2026-05-13T17:59:59Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Einkauf mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2027 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund Pr…",,full_time,,23400.0,19800.0
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5708964050?se=9qqBNKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=D9EFDA686F5CE250A18C7E2BC619877B52AD8B4B,Praktikant*in External Affairs – Market Intelligence & Geoeconomics (Pflicht- oder Kombinationspraktikum),Adzuna::API::Response::Job,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODk2NDA1MCIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.1Vw3zbLnM0_DtH1FNn43Cpttg708N53kroyuUroI1Tc,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5708964050,2026-04-24T04:36:02Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5731006283?se=9qqBNKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=900D7973C242B28AF8628F4E2D0B14FB917C71C5,Head of Technology Transfer (m/f/d),Adzuna::API::Response::Job,12.373598,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXFxQk5LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1NzMxMDA2MjgzIn0.S4K7tLLD2Ch63xtLZSI3wOTzIhWMCHWYWSLDmncJNsk,0,"{'display_name': 'Leipzig, Leipzig (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig']}",5731006283,2026-05-16T04:48:57Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry'}","The Center for the Transformation of Chemistry (CTC) , a newly founded national research hub in Germany, is supported by €1.25 billion in funding (until 2038) and is dedicated to redefining the role of chemistry in tackling global challenges. It brings together researchers from across disciplines such as chemistry, physics, engineering, data science, and social sciences to develop sustainable materials, processes, and technologies that support a circular economy. The CTC is structured around co…",51.339254,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),Adzuna::API::Response::Job,8.43196,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.CZ1aD7RSFwrJ55o6A_NqWjWXBJRcaH5gMER8KXZ6M_c,0,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], 'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location'}",4571173892,2024-02-16T11:00:56Z,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}","WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",49.47766,,contract,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/land/ad/5729324827?se=9qqBNKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=11E22357F5F34936E5AC3E0E14CCFA95C2C47C52,Teamleitung AI-Entwicklung /m/w/d),Adzuna::API::Response::Job,8.218802,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyNDgyNyIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.5vAAYDZwf3xDtsFQZ9gYHefzwvTXa8w_dcui6G9v6Jk,0,"{'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], 'display_name': 'Oldenburg, Oldenburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5729324827,2026-05-14T16:58:09Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dr. Meyer & Meyer-Peteaux New Media Company GmbH & Co. KG'}","Die new media company mit Sitz in Rastede entwickelt und vertreibt seit 1999 die Praxisverwaltungssoftware Smarty für mittlerweile über 8.000 begeisterte Anwender in ganz Deutschland. Wir haben das Ziel, unsere Produkte und Leistungen für unsere Kunden so attraktiv und bedarfsgerecht wie möglich zu gestalten und arbeiten als Team tagtäglich gemeinsam an dieser Aufgabe. „Smarte Software – Starker Service“: Unser Leitgedanke für eine hohe Kundenzufriedenheit. Aufgaben Strategische Entwicklung und…",53.147169,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5711067796?se=9qqBNKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=B6884D8BE12B71FE225C70FA3BF5D608E1951A63,Doktorand*in für Promotion im Bereich Drive Systems,Adzuna::API::Response::Job,9.026231,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2Nzc5NiIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.3FT-il-GpYAiXBQsQff_CUkFUTYwfwJuA5kKTzfrFWE,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",5711067796,2026-04-26T16:32:20Z,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.720071,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5717124254?se=9qqBNKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=981A35E5E79F129A81A8ADBE621DA1A0B79505FB,Senior ML Engineer (all genders),Adzuna::API::Response::Job,6.089788,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEyNDI1NCIsInMiOiI5cXFCTktsUzhSR3QtYWU0TVZWMWRnIn0.0t7_fjr72zojJJPLyN7wtWoEOo4OAAT6GEQmn40Egvk,0,"{'display_name': 'Aachen, Aachen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen']}",5717124254,2026-05-02T16:49:20Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}","adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",50.773914,,,,
