description,id,redirect_url,company,location,longitude,latitude,title,__CLASS__,created,category,adref,salary_is_predicted,contract_time,contract_type,salary_min,salary_max
"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",5157503484,https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",8.50014,49.46856,Senior AI / Data Science Engineer (m/w),Adzuna::API::Response::Job,2025-04-23T07:50:57Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzUwMzQ4NCIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.prDJg428Rcr4roq58rj4PNKvARA0N8DsgeddfRtVtK8,0,full_time,,,
"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",5164868378,https://www.adzuna.de/details/5164868378?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Buhl Data Service', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",8.491505,49.496025,Senior AI / Data Science Engineer (m/w),Adzuna::API::Response::Job,2025-04-26T22:05:26Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1MTY0ODY4Mzc4In0.H1H7J_G6uhBOoYJ56_szQXQIbNb8NQAPIKyKw7jqi5U,0,full_time,,,
"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",5373364141,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,Adzuna::API::Response::Job,2025-08-29T14:57:18Z,"{'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.GEW_VCrxfi3ncKaGjiMy-1zOrmNpv5e3NEfd38FH6eg,0,full_time,,19800.0,23400.0
"Mit ca. 2.200 Filialen in Deutschland, Österreich, Italien, Slowenien, Tschechien, Kroatien und Polen, einem eigenen Onlineshop sowie über 10.000 Mitarbeiterinnen und Mitarbeitern international zählt die NKD-Firmengruppe zu den größten Unternehmen im Textileinzelhandel. Das Angebot reicht von aktueller Mode für die ganze Familie und funktionaler Sportbekleidung über Heimtextilien und saisonale Dekorationsartikel bis hin zu ausgewählten Markensortimenten. Als zukunftsorientiertes Unternehmen set…",5516016178,https://www.adzuna.de/land/ad/5516016178?se=qOAEZAbU8BG2vJdRz6GPfg&utm_medium=api&utm_source=a4bcf954&v=74A04F6A5F4FA3CF6D70975D9012F3DE7AC2BE29,"{'display_name': 'NKD Group GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'Bayreuth (Kreis)', 'Bindlach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bindlach, Bayreuth (Kreis)'}",11.61114,49.98086,Syndikusrechtsanwalt (m/w/d) in Voll-und Teilzeit,Adzuna::API::Response::Job,2025-11-27T12:43:21Z,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjAxNjE3OCIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.v046vDgD3jTaP2To4b02dPPi5AciusfzWHuNpz5muzs,0,,,,
"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",5511304988,https://www.adzuna.de/details/5511304988?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,,Freelance Data Science Expert (Python & SQL) - AI Trainer,Adzuna::API::Response::Job,2025-11-24T14:27:19Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1NTExMzA0OTg4In0.7g2E7VqJur7e0AhJ9WyavknC6n6Ga-T6fghmttwzJ88,0,part_time,,,
"Job Description Join our Data Science team and make the magic happen. We drive business processes like capacity planning and many more with the use of sophisticated algorithms. For this purpose, we design, develop, and maintain state-of-the-art machine learning models and manifold optimization solvers as well as simulation models. Are you ready to join a team where your work will enhance the experience of millions of our customers and have a direct impact on our business success? Apply now and …",5501228857,https://www.adzuna.de/details/5501228857?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,,Senior Data Science Product Owner (m/f/d),Adzuna::API::Response::Job,2025-11-18T03:56:14Z,"{'label': 'Technikerstellen', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1NTAxMjI4ODU3In0.6_jurEYET2Mq7JTqf4zHxAts7juLaHTVx5svILGCDXE,0,,,,
"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",4571173892,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ludwigshafen am Rhein'}",8.43196,49.47766,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),Adzuna::API::Response::Job,2024-02-16T11:00:56Z,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI0NTcxMTczODkyIn0.xXZSlmODiGEod_jxK8tcKFPse2FkbefVlVeXJfXnIEY,0,,contract,,
"Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…",5183863620,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",,,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,Adzuna::API::Response::Job,2025-05-06T21:43:49Z,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4Mzg2MzYyMCIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.TifHAQc5C1F7tcmzuI04lAq2AT5JZHXX15VHczkp6ZI,0,,,,
"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortätigkeiten sowie bei administrativen Arbeiten. Sie unterstützen bei der Datenpflege, indem Sie bei der Überprüfung großer biologischer Datensätze helfen und erledigen e…",5414099024,https://www.adzuna.de/details/5414099024?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi Group'}","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,50.129683,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,Adzuna::API::Response::Job,2025-09-25T01:11:10Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNDA5OTAyNCIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.hm_4YDPdZeSCFrzjA6HfUEDJqkBuvSjp4DeLeejazIg,0,,,,
"Fu00fcr unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tu00e4tigkeit unterstu00fctzen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortu00e4tigkeiten sowie bei administrativen Arbeiten. Sie unterstu00fctzen bei der Datenpflege, indem Sie bei der u00dcberpru00fcfung grou00dfer biologischer D…",5416782363,https://www.adzuna.de/details/5416782363?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi Group'}","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",8.650578,50.129683,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,Adzuna::API::Response::Job,2025-09-27T04:11:20Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1NDE2NzgyMzYzIn0.tM7pBH3QZ9LuDtJLligMYiH7qP9K5KjtaFjkne-02qY,0,,,,
"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns findest du ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern dich, deine Ideen und dein E…",5529058040,https://www.adzuna.de/details/5529058040?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'KfW Bankengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,50.129683,Trainee (w/m/d) Kreditrisikomanagement - Data Science - Inklusiver Job   ,Adzuna::API::Response::Job,2025-12-05T11:07:21Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyOTA1ODA0MCIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.xjmoyxrC3N1FxZKnVUFZ2tdiLS81BX0VxscbQ3MTmUE,0,,,,
Über Atruvia Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein…,5497892496,https://www.adzuna.de/details/5497892496?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Innenstadt, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt']}",8.38979,49.01336,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,Adzuna::API::Response::Job,2025-11-15T19:06:05Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5Nzg5MjQ5NiIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.YutV7M99rXQwNsrPIvqs_uPn6_y49vAmtc8WGy_adFU,0,,,,
"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…",4931329064,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}","{'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",9.70266,52.46704,Werkstudent Data Science / Digital Maintenance Solutions (all genders),Adzuna::API::Response::Job,2024-11-08T12:50:26Z,"{'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI0OTMxMzI5MDY0In0.u2EF4R4z8XIJLUtiUYLSaSHqqUbzc4niYApcQk5z3n4,0,part_time,,,
"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",5501661996,https://www.adzuna.de/land/ad/5501661996?se=qOAEZAbU8BG2vJdRz6GPfg&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,"{'display_name': 'Atos Information Technology', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",11.555737,48.137418,B.Sc. Data Science & KI (w/m/d),Adzuna::API::Response::Job,2025-11-18T12:41:00Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1NTAxNjYxOTk2In0.D1kxDs5olEmbzMacxJBDpc_xrePLEAC2PtmvK6-Y95k,0,,,,
"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges-and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting i…",5365995442,https://www.adzuna.de/details/5365995442?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'The MITRE Corporation'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,,"Internships in Data Science, Math, Statistics or Operations Research",Adzuna::API::Response::Job,2025-08-23T23:36:54Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2NTk5NTQ0MiIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.TUhNNz0NZW90agkx4ZlEREIyYO45k_fALV-yRgNivx4,0,,,,
"Ihr Aufgabenbereich Verantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen: Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koordina…",5495521309,https://www.adzuna.de/details/5495521309?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Leadec Management Central Europe BV & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,,Procurement Specialist (m/w/d) Data Science & AI,Adzuna::API::Response::Job,2025-11-14T12:37:53Z,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicU9BRVpBYlU4QkcydkpkUno2R1BmZyIsImkiOiI1NDk1NTIxMzA5In0.m6K1fUvmJQzWK5AJt95gWywQ3p1RnRvm-V39gqHtEVU,0,,,,
"Ihr Aufgabenbereich Verantwortung ü bernehmen : Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen : Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koord…",5509088745,https://www.adzuna.de/details/5509088745?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Leadec', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,,Procurement Specialist (m/w/d) Data Science & AI,Adzuna::API::Response::Job,2025-11-22T17:10:45Z,"{'label': 'Stellen aus Einzelhandel', 'tag': 'retail-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTA4ODc0NSIsInMiOiJxT0FFWkFiVThCRzJ2SmRSejZHUGZnIn0.0S30enYzL81Ses6VTu2ksJWY2iZObog1OyH1IR-zeIk,0,,,,
