adref,id,redirect_url,location,description,company,created,salary_is_predicted,latitude,title,category,longitude,__CLASS__,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjExNjk2MiIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.ByV4iEn3Kw0R8hx8H6XHnwIn9ccU46G_9QIl5rJRdIE,5822116962,https://www.adzuna.de/land/ad/5822116962?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=167237F7B22A265B41C6A6E9A9CCF8E867EDD640,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","Unser Anspruch ist es, eine neue Dimension im Mobile Banking zu definieren. Du kannst hier ganz vorne mit dabei sein! Du gestaltest die Analyse-Features unserer Banking-App, die Nutzer dabei unterstützen, ihre Finanzen besser zu verstehen und zu steuern. Dazu gehören die intelligente Kategorisierung von Transaktionen, die visuelle Aufbereitung des Einnahmen- und Ausgabenverhaltens sowie die automatisierte Erkennung von Verträgen und das Aufzeigen individueller Sparhinweise. Du gestaltest Featur…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C24 Bank GmbH'}",2026-07-31T09:49:03Z,0,50.129683,(Junior) Produktmanager (m/w/d) Financial Assistant,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.650578,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0E5aXU1U1U4UkcyUUxoSEdxVXh1QSIsImkiOiI1ODMyMTg2NDMxIn0.-niitfr14tXAQGYFoat804MM2eF3jdyhqQLoMX3Nbl0,5832186431,https://www.adzuna.de/land/ad/5832186431?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=FA173A6FFDD5CD298265464E79F820FFD5231CF2,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","Unser Anspruch ist es, eine neue Dimension im Mobile Banking zu definieren - und dafür brauchen wir verlässliche, aussagekräftige Zahlen nach außen. Als Teil unseres Finanzen-Teams sorgst Du dafür, dass C24 gegenüber Aufsichtsbehörden, der Öffentlichkeit und weiteren Stakeholdern ein präzises und transparentes Bild abgibt. Du bringst Struktur in Daten aus unterschiedlichen Quellen, leitest daraus belastbare Kennzahlen ab und hinterfragst Zahlen, bevor sie es tun. So gestaltest Du die externe Be…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C24 Bank GmbH'}",2026-08-07T17:54:13Z,0,50.129683,Manager (m/w/d) External Reporting & Regulatory Analytics,"{'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category'}",8.650578,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTUzNjY0NCIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.SpEWJOkPRFtVbnJhvzoBcxTOMRWj_srQcG2_2zEvwak,5815536644,https://www.adzuna.de/land/ad/5815536644?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=84AB3B4C56CB3F68B2CE4F93D95ACCD87269261F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","BANK.ECHT.ANDERS. Das ist unser Anspruch als Arbeitgeberin. Wir wollen zur besten Bank für alle unsere Kund*innen und Mitarbeiter*innen werden, deshalb suchen wir Menschen, die gemeinsam etwas bewegen wollen. Als Teil unseres Kundencenter-Teams erlebst du eine Kultur, in der Vielfalt, Dynamik und Mitgestaltung wertgeschätzt werden. So kannst du Lösungen finden, die deinen Kund*innen optimal weiterhelfen. Und wenn du dabei einen Weg entdeckst, den noch keiner auf dem Zettel hatte: umso besser! D…","{'display_name': 'TARGOBANK', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-25T17:43:44Z,0,,Specialist (w/m/d) Datenmanagement & MIS,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDA3MjA3NyIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.-PtlPFuKhV6SJghevLureKmuGgVFdoW-TwZ1nxZerMs,5834072077,https://www.adzuna.de/land/ad/5834072077?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=1AA741F42E32A5A8BDC954603D731954B71D5AA6,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Affalterbach'], 'display_name': 'Affalterbach, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-08-09T01:55:31Z,0,48.92287,Werkstudent*in Prozessautomatisierung & Digitale Transformation Drive Systems - Softwareprojekte AMG,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.32281,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjU2Mjg1NiIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.mb1oXONrJclrRM-1zMFEUIJzg69EtxWZY-12vdWaJs8,5806562856,https://www.adzuna.de/details/5806562856?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","Du hast Lust auf diese Aufgaben Du unterstützt uns im Bereich Data Engineering bei der Erweiterung von Data Pipelines / ETL-Prozessen, z.B. mit Airflow, dbt und Kafka. Du arbeitest in unserer Google Cloud Umgebung und nutzt dabei Services wie BigQuery. Du kombinierst Daten aus internen und externen Quellen und bereitest sie zu einem analytischen Datensatz auf. Du visualisierst Analyseergebnisse mit Tools wie Looker Studio Wir freuen uns auf Deine Qualifikationen Du bist Student:in (m/w/d) oder …","{'display_name': 'jobvector', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-19T00:14:27Z,0,51.226802,Praktikum Data Science / Data Engineering (m/w/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",6.808387,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0E5aXU1U1U4UkcyUUxoSEdxVXh1QSIsImkiOiI1ODI2Nzg3NzIwIn0.KB4gCnLnAuEpvPf1FvcW4YsZY84z9y3pJPLnsna1SGE,5826787720,https://www.adzuna.de/land/ad/5826787720?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=F0BD7C292557FE8A76F1EEA3E5D3CA63B9D46730,"{'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Laupheim'], 'display_name': 'Laupheim, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Aviation in Laupheim suchen wir e…","{'display_name': 'Diehl Aviation', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-03T19:29:38Z,0,48.23581,Werkstudent (m/w/d) Produktkalkulation – Digitale Transformation,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",9.88178,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0E5aXU1U1U4UkcyUUxoSEdxVXh1QSIsImkiOiI1ODI4MTA1MjQ1In0.1v3wSt1WN5IVEeu_rc7-yWQge0-rBMUFGSfYnipOMiI,5828105245,https://www.adzuna.de/land/ad/5828105245?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=486EFF6A17D7F6613BD978C5B794A29B5D95A05E,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)'], 'display_name': 'Heidenheim (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","The Voith Group is a global technology company. With its broad portfolio of systems, products, services and digital applications, Voith sets standards in the markets of energy, paper, raw materials and transport & automotive. Founded in 1867, the company today has around 20,700 employees, sales of € 4.8 billion and locations in over 60 countries worldwide and is thus one of the larger family-owned companies in Europe. Junior Project Manager (m/w/d) AI-Driven Strategic Procurement (Steinbeis-Mas…","{'display_name': 'Voith GmbH & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-04T19:33:36Z,0,48.67025,Junior Project Manager (m/w/d) AI-Driven Strategic Procurement (Steinbeis-Masterstudium),"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",10.181654,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDgwODI5NCIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.jhyqklmHBVLvb-VyCyiT2OBxsBeWayk-Cbv-qr98Y7s,5834808294,https://www.adzuna.de/land/ad/5834808294?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=996F7109911BEA637E1BADAF0E9092C49A5F2B55,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Die HypoVereinsbank ist Teil der UniCredit, einer führenden paneuropäischen Geschäftsbank , die erstklassige Lösungen und Services in Italien, Deutschland, Österreich, Zentral- und Osteuropa bietet. Unsere Vision ist es, die Bank für Europas Zukunft zu sein. Unser Anspruch lautet: Empower Communities to Progress . Er beinhaltet, allen Stakeholdern erstklassige Produkte und Services zu bieten und dadurch das Potenzial unserer Kund:innen und Mitarbeitenden in ganz Europa zur Entfaltung zu bringen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HypoVereinsbank - UniCredit - Deutschland'}",2026-08-09T17:55:31Z,0,48.137418,Trainee Fraud Management & Betrugsprävention (m/w/d) - UniCredit Graduate Program,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",11.555737,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMDg4MTAzNyIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.H7b0ww1yQXv1x85nS2gdxvwMlYnMev4j-rgm0hkCB3g,5820881037,https://www.adzuna.de/land/ad/5820881037?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=BBE3B40B2C933BABA54898A84E5653C4D63BED52,"{'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden'], '__CLASS__': 'Adzuna::API::Response::Location'}","Chirurgische KI in der Klinik und Poliklinik für Viszeral-, Thorax- und Gefäßchirurgie und dem Else Kröner Fresenius Zentrum für Digitale Gesundheit Die Stelle ist ab 1. Oktober 2026 in Voll- oder Teilzeitbeschäftigung zunächst für 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 möglich. Diese Stelle ist Teil eines von …","{'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-30T09:50:26Z,0,51.052725,Wissenschaftliche Mitarbeiterin/Wissenschaftlicher Mitarbeiter/PhD (m/w/d) Chirurgische KI,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",13.756452,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMDE1MzY2OCIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.EDidN5P0nOmcI6FvUFQjRYt2tVcsipjQ67idHyzcgF8,5820153668,https://www.adzuna.de/land/ad/5820153668?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=B21AC7A38301EA532D36F39CFFBFC9A670AD3E53,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Als eine der großen europäischen Plattformen für Investmentfonds ist die Attrax Financial Services S.A. ein zuverlässiger Partner der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken in Deutschland und weiterer professioneller Finanzdienstleister - wie Banken, Investmentgesellschaften und Versicherungen. Die Gesellschaft bietet ihren Institutionellen Kunden innovative Business-to-Business-Services für Fondsbrokerage und Fondsverwahrung, kundenorientierte Lösungen in den Bereichen …","{'display_name': 'Union Investment', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-29T21:47:47Z,0,,Trainee FOKUS Luxemburg (m/w/d) - digitale Transformation & Prozessmanagement im Fondsbrokerage,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0E5aXU1U1U4UkcyUUxoSEdxVXh1QSIsImkiOiI1NzUyNzI5NzI1In0.aQGsHy53YlXmgJnCQJ8f7BH_M1zJj2b0JAGi7OFXG2k,5752729725,https://www.adzuna.de/land/ad/5752729725?se=wA9iu5SU8RG2QLhHGqUxuA&utm_medium=api&utm_source=a4bcf954&v=BBC8CDC25BA676BE9110BA325FDF4A5A440E9079,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}","INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…","{'display_name': 'INFOMOTION GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-05T05:10:45Z,0,,Senior Datenarchitekt (m/w/d) Data & AI Strategie,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.ZwooPwNssRvqzvFst8_aL0-Qa9vg0t9vRZALn34E_qg,5710659292,https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Telgte, Warendorf (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte']}",Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,"{'display_name': 'Takko Fashion', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-26T00:03:52Z,0,51.98437,Specialist Data Science (m/w/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",7.7853,Adzuna::API::Response::Job,full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMzUxNzgwNSIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.VzPj7S3AjnFyMCMFq_c_LjF3gSDxpShdPr1Gf1OyuUw,5823517805,https://www.adzuna.de/details/5823517805?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…","{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-01T09:52:44Z,0,,Praktikum Data Analytics / Data Science in Fellbach,"{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0E5aXU1U1U4UkcyUUxoSEdxVXh1QSIsImkiOiI1MDY3MDIwNzk4In0.DkpMG_ULoFxpLKmYLk6kLdzGCZhTc8wLF0axPepkLww,5067020798,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], 'display_name': 'Bult, Hannover'}","Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-02-28T14:07:24Z,0,52.36489,Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.77223,Adzuna::API::Response::Job,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwOTI3MSIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.OpR1Pfoo306kDyTG9NB8fCf2uJOj_LzpFOdbdlyaTWY,5727309271,https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}",2026-05-12T23:01:22Z,0,,Data Science Specialist (m/w/d),"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.4rdnXI_QFOpqAPfcV63UIEk4O_x4H6_CNwmWZWzlRjA,5593655402,https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], 'display_name': 'Bad Cannstatt, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}","Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL GmbH'}",2026-01-21T06:59:03Z,0,48.80499,DHBW Data Science & Künstliche Intelligenz – 2027,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",9.21546,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwMTMyMiIsInMiOiJ3QTlpdTVTVThSRzJRTGhIR3FVeHVBIn0.kvJ1qKoItUoYQ7Rhb5gV17wJ3O1nSFAxb6RwklDWEO8,5727301322,https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…","{'display_name': 'MWAY DIGITAL', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-12T22:59:27Z,0,48.776198,DHBW Data Science & Künstliche Intelligenz – 2027,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.187224,Adzuna::API::Response::Job,full_time,,,
