adref,salary_is_predicted,redirect_url,id,latitude,description,company,created,__CLASS__,location,category,longitude,title,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MDg1MDkxOCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.lTRa3ufy2nKhtUy2eXVMcdhF_0eG3CS1jA-eWwDk9vA,0,https://www.adzuna.de/details/5670850918?utm_medium=api&utm_source=a4bcf954,5670850918,51.21393,"IU INTERNATIONALE HOCHSCHULE - MyStudium - Weil Lehre nicht nur ein Job ist, sondern ein Statement. Du willst nicht nur lehren, sondern auch etwas bewegen? Dann starte an Deutschlands größter Hochschule und gestalte mit uns die Lehre der Zukunft - in einem Umfeld, das deine beruflichen und persönlichen Bedürfnisse in den Mittelpunkt stellt. Erweitere unsere akademische Welt deutschlandweit als freiberufliche:r Dozent:in auf Honorarbasis im MyStudium mit 18 Unterrichtseinheiten ab dem 01.07.2026…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}",2026-03-18T17:50:33Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Friedrichstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Friedrichstadt, Düsseldorf'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",6.78075,"Dozent (Einstieg) Data Science, Psychologie (m/w/d)",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Nzg2NDE4MSIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.vT8ZUEFoHjvmXqET4ky9MjERh00J_-Vi1GP8xPNU2U4,0,https://www.adzuna.de/details/5687864181?utm_medium=api&utm_source=a4bcf954,5687864181,48.82434,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…","{'display_name': 'TRUMPF Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-02T22:41:58Z,Adzuna::API::Response::Job,"{'display_name': 'Ditzingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.06857,Praktikum im Bereich Data Science & Machine Learning (WS26/27),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjY0MDI1MiIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.rteHvP__mlgZJG6NrXol7pATaksHRdnlzHm8zTf7BfU,0,https://www.adzuna.de/details/5646640252?utm_medium=api&utm_source=a4bcf954,5646640252,48.137418,"Einleitung CHECK24 ist das Vergleichsportal: Wir sind Marktführer und dynamisches Startup in einem. In agilen Teams treffen wir schnelle Entscheidungen und leben flache Hierarchien. Durch den gezielten Einsatz modernster Tools und Technologien sowie State‑of‑the‑Art‑Methoden der KI treiben wir datengetriebene Innovationen voran – immer mit Blick auf den Mehrwert für unsere Kunden. So arbeiten wir täglich in mehr als 50 Produkten daran, die User Experience unserer über 20 Millionen Kunden kontin…","{'display_name': 'CHECK24', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-26T22:15:57Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",11.555737,Werkstudent / Praktikant (m/w/d) Data Science Fußball,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MDAxMzAwMCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.UKtnEyzWrVae78ebT5oVvgSmKlYB3WU-KYOeyKr2RBg,0,https://www.adzuna.de/details/5670013000?utm_medium=api&utm_source=a4bcf954,5670013000,47.73843,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…","{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-17T22:38:29Z,Adzuna::API::Response::Job,"{'display_name': 'Bühl, Kempten (Allgäu)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.30998,Consultant (m/w/d) Data Science & Machine Learning,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzkwMTUzNCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.fg2dxYYmupfsZOYxA8oKOc5uPB_mPhDfDSD_qkPHGfA,0,https://www.adzuna.de/details/5687901534?utm_medium=api&utm_source=a4bcf954,5687901534,48.82434,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…","{'display_name': 'TRUMPF Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-02T22:53:01Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ditzingen, Ludwigsburg (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",9.06857,Praktikum im Bereich Data Engineering und Data Science (WS26/27),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1MzAxMDc4MTY1In0.bL-b2yh9eFlM_x3v5Iluy0v4sOT_vfwjKr8khg6QWKE,0,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,5301078165,,"Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…","{'display_name': 'Bewerbung als', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-07-13T22:14:52Z,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,(Associate) Consultant Data Science & AI (m/w/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjgyNDU3Mjk5In0.nTfrKoWIN0cQN4Vo_iECyT3MKiGHtOsMc8Lmxj5MKuk,0,https://www.adzuna.de/details/5682457299?utm_medium=api&utm_source=a4bcf954,5682457299,,"VR Payment ist einer der führenden Payment Provider Deutschlands und Teil der DZ BANK Gruppe. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bietet das Unternehmen alle Zahlungsdienstleistungen aus einer Hand. Dazu gehören der Netzbetrieb, passende Terminals und Kartenakzeptanz sowie Issuing Processing. Darüber hinaus bietet VR Payment softwarebasierte Bezahllösungen für Apps, E-Commerce und cloudgestützten Omnikanalvertrieb. Davon pr…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VR-Payment'}",2026-03-29T23:02:34Z,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",,Duales Studium Softwaretechnologie Data Science (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI0ODI0MzI5Mzg4In0.0rgOcKLVfyf_cV1MHDDTlUY1GX09ZVNL3SGOeU0DPx0,0,https://www.adzuna.de/details/4824329388?utm_medium=api&utm_source=a4bcf954,4824329388,49.022981,"Unsere Welt digitalisiert sich und Du steckst mittendrin. Man ist umgeben von digitalen Systemen, die fortwährend weitere Daten generieren. Richtig interessant wird es aber erst dann, wenn aus all diesen Daten Informationen werden. Künftig werden die Verfahren mit künstlicher Intelligenz weitere Technologiesprünge erneuern. Du möchtest nicht nur die Entwicklungen anderer nutzen, sondern direkt mitentwickeln? Dann bist Du bei Infineon genau richtig. Stellenbeschreibung Während Deines Studiums we…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Infineon Technologies AG'}",2024-08-13T23:15:56Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], 'display_name': 'Regensburg, Regensburg (Kreis)'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",12.112321,Duales Studium - B. Sc. Künstliche Intelligenz / Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzAzMjQ3OCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.7ELMCQ809FEgN1bttm3LLmrc3gkptbV8BFcJ-D_EoLA,0,https://www.adzuna.de/details/5683032478?utm_medium=api&utm_source=a4bcf954,5683032478,52.507706,"Über uns Seit mehr als 100 Jahren gestaltet der Stifterverband gemeinsam mit seinen Mitgliedern, Förderern und Partnern das Bildungs- und Wissenschaftssystem in Deutschland. Das Ziel: Bildung und Wissenschaft zu verbessern, die Innovationskraft der Gesellschaft zu stärken - unabhängig, gemeinwohlorientiert, partnerschaftlich. Der Stifterverband sucht am Standort Berlin im Bereich Programm und Förderung im Team Science Entrepreneurship und Transfer zum nächstmöglichen Zeitpunkt eine studentische…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stifterverband für die Deutsche Wissenschaft e.V.'}",2026-03-30T13:43:20Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",13.420806,Studentische Hilfskraft (m/w/d) Datenanalyse und Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjY2MTU0NDI1In0.3bjGrLjq89P_AfO5OUsivFVsBt7PHfpW2LYGKjNQck8,0,https://www.adzuna.de/land/ad/5666154425?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=95F7430E955C74E32058E32C0B21BD177367E64E,5666154425,,"Du möchtest in Deinem Job etwas bewegen, hast innovative Ideen und gehst gerne neue Wege? Dann gehe mit HEUFT den nächsten Schritt! Denn als globaler Technologieführer im Bereich Kontroll- und Inspektionstechnik für die Getränke-, Food- und Pharmaindustrie befinden wir uns in einer stetigen Expansion, die außergewöhnliche Möglichkeiten eröffnet. Unser Erfolgsrezept? Der Teamgeist, das Engagement und das Know-how eines/r jeden unserer rund 1.300 Mitarbeitenden. Möchtest auch Du Teil unserer Erfo…","{'display_name': 'HEUFT SYSTEMTECHNIK GMBH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-15T06:57:18Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,Dualer Bachelorstudiengang für künstliche Intelligenz (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI5MzU2NCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0._OlLWSD4oynJcgaqHZtl1BYN9lTXsku4gMrRnkqEHiI,0,https://www.adzuna.de/land/ad/5679293564?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=A55E4C2BEF41243FD539CE73562A5AF401209F6F,5679293564,,"Die Liebherr-Hydraulikbagger GmbH in Kirchdorf an der Iller entwickelt und fertigt ein umfangreiches Sortiment hochwertiger Hydraulikbagger, knickgelenkter Muldenkipper sowie Materialumschlagmaschinen. Die leistungsfähigen Maschinen haben ihren festen Platz in unterschiedlichsten Anwendungsbereichen vieler Industriezweige und kommen weltweit zum Einsatz. Abschlussarbeit in der Feldqualität Job-ID 79122 Aufgaben Tauche in unsere Datenwelt ein und analysiere Informationen aus Fehlerschlüsseln, Bi…","{'display_name': 'Liebherr-Hydraulikbagger GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T15:17:44Z,Adzuna::API::Response::Job,"{'display_name': 'Kirchdorf, Mühldorf am Inn (Kreis)', 'area': ['Deutschland', 'Bayern', 'Mühldorf am Inn (Kreis)', 'Kirchdorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,Abschlussarbeit in der Feldqualität,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjcxNjQzMjkwIn0.kgnxWQhDSLBwEzJovZbpz6a_CJrmqG79Zu7NXtbuMmI,0,https://www.adzuna.de/land/ad/5671643290?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=F47F96F0CAA379C4A385E181AC8AC52F802A904D,5671643290,,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…","{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-19T06:55:12Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,Senior IT Expert Plattform Automation (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NjM0NDkwOSIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.IR7_fGPTjMhNdN8lmwp0EbAcrvoPFZyUGq-ft-B4ZsE,0,https://www.adzuna.de/land/ad/5666344909?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=71519FEFB3AEE9A1BFE900903D649B5D2B4B4C6A,5666344909,53.86956,"Die Technische Hochschule Lübeck ist eine zukunftsorientierte Hochschule, gute Lehre und Forschung sind unser Fundament. Hier studieren, lehren und forschen ca. 5000 Studierende und 130 Professor*innen in vier Fachbereichen, unterstützt von rund 400 Mitarbeiterinnen und Mitarbeitern. Das Profil der TH Lübeck – Technik, Ressourcen, Lebenswelten – beruht auf den fachlichen Schwerpunkten in den Bereichen Technik, Naturwissenschaften, Architektur und Wirtschaft. Mit unserer Expertise und unseren Er…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Hochschule Lübeck'}",2026-03-15T13:05:35Z,Adzuna::API::Response::Job,"{'display_name': 'Lübeck', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Lübeck'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.68758,Lehrkraft für besondere Aufgaben (m/w/d) für den Bereich Digitale Planungsmethoden,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFreWg1RXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjY1NzQwMzk4In0.ptLISp6wbgDER30i0tlWQMxNA3XZSM9M0YPrigCYZXg,0,https://www.adzuna.de/details/5665740398?utm_medium=api&utm_source=a4bcf954,5665740398,48.137418,"Überblick Die Generali ist eine der führenden Erstversicherungsgruppen im deutschen Markt. Als Teil der internationalen Generali Group ist die Generali in Deutschland mit den Marken Generali, CosmosDirekt und Dialog in den Segmenten Leben, Kranken und Schaden/Unfall tätig. Die Produkte der Generali Deutschland Versicherungen sind exklusiv bei der Deutschen Vermögensberatung Unternehmensgruppe erhältlich. Das ist der Job Du möchtest moderne Pricing , Analytics und ML Prozesse aktiv mitgestalten …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Generali Deutschland AG'}",2026-03-14T21:30:04Z,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",11.555737,GD_2026_A26 Studentische Aushilfe (m/w/d) Data Science & Data Analytics,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2NTI3OSIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.-zi8LUV5DPo51OFeYd8DtPhakKZV0dagO4_81GA6QY8,0,https://www.adzuna.de/land/ad/5684165279?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=1D1D6D92C38A3073F40EB3376A6EF2B7E74C5352,5684165279,48.96103,"Sie möchten Teil eines Unternehmens werden, in dem Leidenschaft für Technologie, Teamgeist und Vertrauen die Grundlage für gemeinsame Erfolge sind? Dann sind Sie bei INNEO genau richtig. Wir gestalten die digitale Transformation unserer Kunden mit zukunftsorientierten Softwarelösungen aktiv mit. In unserem Team entwickeln Sie mit TypeScript, JavaScript und React intelligente Anwendungen für anspruchsvolle Kundenprojekte und schaffen digitale Lösungen mit echtem Mehrwert. Zur Verstärkung unseres…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INNEO Solutions GmbH'}",2026-03-31T16:19:41Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Ellwangen (Jagst)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ellwangen (Jagst), Ostalbkreis'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.13064,Senior Software Developer Digital Reality (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDg1MTY1OCIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.w-zj3CfN5xIcrYeN0sG4TXU413wF_5RNGlV9MHnYnVU,0,https://www.adzuna.de/land/ad/5664851658?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=8E5126FC13F7CED2C5100B6203A611B8C5504F15,5664851658,49.18975,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-14T06:47:25Z,Adzuna::API::Response::Job,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.2274,Consultant Energiewirtschaft Datenqualität MaKo (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU2NzM5OSIsInMiOiJ0QWt5aDVFeDhSR09lN2Q5Q00zcklnIn0.iq0YnpiO1wjMO6xYZSbLJhgppgf8IrVL3wBnUaknrgE,0,https://www.adzuna.de/land/ad/5687567399?se=tAkyh5Ex8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=224556E360651275A0437B7E1D6B740DE537781E,5687567399,52.507706,"Are you ready to shape your future with confidence? Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezi…","{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-02T16:35:23Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs'}",13.420806,(Senior) Consultant PAS Tax - AI-Driven Global Mobility & Process Transformation (w/m/d),,,,
