location,title,adref,longitude,latitude,company,category,description,__CLASS__,salary_is_predicted,created,id,redirect_url,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Gronau, Bonn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau']}",Dozent (w/m/d) für Data Science am Umschulungsstandort,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MzE2NzI3NiIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.KrG-tmP6ARUjXEs74o0erUCnxzV2cjqnffAU_KxDSmw,7.12532,50.71807,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort in Augsburg, Bonn, Bremen, Dortmund, Düsseldorf oder Norde…",Adzuna::API::Response::Job,0,2025-10-18T04:19:37Z,5453167276,https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach, Heilbronn'}",Internship - Bioprocess Data Science and Causal AI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMjY3MzA5OSIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.x_LrLIpGTXVdF99h00pP_G0y6FbxNX9EyNRC9hRSZo8,9.14146,49.19277,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach As the world leader in the production of innovat…",Adzuna::API::Response::Job,0,2026-02-17T04:05:23Z,5632673099,https://www.adzuna.de/details/5632673099?utm_medium=api&utm_source=a4bcf954,,,,contract
"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach, Heilbronn'}",Internship - Bioprocess Data Science and Causal AI,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjIzODExNTIxIn0.DJyPIIOgAxdTEvRkqlrhhjJVeiHaqcrNfwpuQwuOlIU,9.14146,49.19277,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach As the world leader in the production of innovat…",Adzuna::API::Response::Job,0,2026-02-11T05:53:55Z,5623811521,https://www.adzuna.de/details/5623811521?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior AI / Data Science Engineer (m/w),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzUwMzQ4NCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.FlzLUzNz1DMh9pzRtUXQzgZfzDeOSZe6bVXdhmSFJFM,8.50014,49.46856,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",Adzuna::API::Response::Job,0,2025-04-23T07:50:57Z,5157503484,https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior AI / Data Science Engineer (m/w),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1MTY0ODY4Mzc4In0.D91nVMv_PyzVUG5_-NBXA4qAobVAlq99Kcd-V0zLjJE,8.491505,49.496025,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",Adzuna::API::Response::Job,0,2025-04-26T22:05:26Z,5164868378,https://www.adzuna.de/details/5164868378?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Praktikum Data Science M/F/X - Berlin,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjU5MTYzMzEyIn0.vdUVI-A0Wqzp5ktcI7cnZL8BoA8B7aLqy-3-BuPlRhA,9.2274,49.18975,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Salary: 50.000 - 80.000 € per year Requirements: Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung Erste Erfahrungen mit Datenbanken und SQ…",Adzuna::API::Response::Job,0,2026-03-09T04:44:29Z,5659163312,https://www.adzuna.de/details/5659163312?utm_medium=api&utm_source=a4bcf954,full_time,50000.0,80000.0,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.8wbT_ELH7hihlPhd78KbV7zYtG4C9f2T9qU1jruy4Cg,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}","Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",Adzuna::API::Response::Job,0,2025-08-29T14:57:18Z,5373364141,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,full_time,19800.0,23400.0,
"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Consultant GKV Finanzen & KI (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjI4MDA3MTM1In0.Bo02EPtv7PqEJ39vc3jv2XSUWD0iR5syNhj0Ukx7JTo,7.014478,51.444823,"{'display_name': 'BITMARCK-Unternehmensgruppe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","Bei uns hast du Einfluss auf die Entwicklung von innovativen, digitalen Services, die alle Beteiligten des Gesundheitswesens miteinander verbinden. Wir treiben die Digitalisierung der gesamten Branche voran – von der Fachberatung über die Softwareentwicklung bis zum Betrieb von Rechenzentren und einem Framework, das zu den größten Java-Applikationen Europas zählt. Dafür realisieren unsere mehr als 1.800 Mitarbeiterinnen und Mitarbeiter exzellente IT-Lösungen, die die bestmögliche Betreuung und …",Adzuna::API::Response::Job,0,2026-02-13T18:12:56Z,5628007135,https://www.adzuna.de/land/ad/5628007135?se=wFzDQ4wb8RGfde9g6fQGlA&utm_medium=api&utm_source=a4bcf954&v=49048044DD005DDFFDFFA5B44721912F419FC198,,,,
"{'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}",Doktorand*in für Promotion Betriebliches Gesundheitsmanagement,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NzE5NTU3NSIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.n8B77-NaXH_Wmt-lyseNDR7xOW0PVqnEUA6GfAvTA_M,8.36958,49.21886,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,0,2026-03-07T06:45:25Z,5657195575,https://www.adzuna.de/land/ad/5657195575?se=wFzDQ4wb8RGfde9g6fQGlA&utm_medium=api&utm_source=a4bcf954&v=91023E65D5B79B44F2E9904CE7A8B471E24D7FAF,,,,
"{'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant*in Interior Sensing,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NDk3NzgzNCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.9EAsz23uDnO9uNDgk6of_OkMZ6s-pq5-cK1iShndhqE,9.026231,48.720071,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,0,2026-02-25T18:33:43Z,5644977834,https://www.adzuna.de/land/ad/5644977834?se=wFzDQ4wb8RGfde9g6fQGlA&utm_medium=api&utm_source=a4bcf954&v=C6C78AC366935308EE7DDADECFC87C2F1C035B82,,,,
"{'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte']}",Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI0NTcxMTczODkyIn0.cDKFMwvr9gQOuGoTJtCdDixCsy_U6pqI4gqVVwjjgPk,8.43196,49.47766,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",Adzuna::API::Response::Job,0,2024-02-16T11:00:56Z,4571173892,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,,,,contract
"{'display_name': 'Halle, Holzminden (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Holzminden (Kreis)', 'Halle']}",Spezialist (m/w/d) HR Reporting,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjU4MzU1MjQxIn0.guc1KdXaNNUqt4MduXbA1Ly6kHZ9RDPcgryYUiuGYyA,9.56202,51.99164,"{'display_name': 'AUGUST STORCK KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs'}","Storck zählt zu den größten Süßwarenherstellern weltweit. Marken von uns begeistern Menschen in über 100 Ländern – dank der Leidenschaft und Kompetenz von über 8.600 Mitarbeitenden. Als familiengeführtes Unternehmen verbinden wir täglich bewährte Prinzipien mit neuen Impulsen. Verlässlichkeit, gemeinsames Wachstum und ein starkes Miteinander prägen alles, was wir tun – stets begleitet von einem hohen Anspruch an Leistung und Qualität. Wenn Sie Freude daran haben, HR-Daten in belastbare Entschei…",Adzuna::API::Response::Job,0,2026-03-08T06:50:52Z,5658355241,https://www.adzuna.de/land/ad/5658355241?se=wFzDQ4wb8RGfde9g6fQGlA&utm_medium=api&utm_source=a4bcf954&v=7C8C83348DC427F2F44BA2F7181AEF8C76A839DE,,,,
"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",Duales Studium Data Science & Künstliche Intelligenz B.Sc.,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4Mzg2MzYyMCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.7RcRRGsx3_ZumWo2plOAmXO_H0-HB_mKXXm4FJaVULc,,,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…",Adzuna::API::Response::Job,0,2025-05-06T21:43:49Z,5183863620,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,,,,
"{'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Denklingen, Landsberg am Lech (Kreis)'}",Duales Studium Data Science & KI (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NzExNjcyNCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.cRubK1ZNNDUGkadn_RfrG_PuXNbWWZkr2DGfD6H0V08,10.85212,47.91577,"{'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Duales Studium Data Science & KI (m/w/d) Hirschvogel Group WIR FREUEN UNS AUF DEINE BEWERBUNG! WENN DU MERKST, WIE VIEL SPASS DU GERADE HAST, OBWOHL ES ANDERE DEN „ERNST DES LEBENS“ NENNEN. Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. W…",Adzuna::API::Response::Job,0,2026-03-07T04:26:54Z,5657116724,https://www.adzuna.de/details/5657116724?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Ostfildern, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern']}",DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NDc0MDQ0OTM5In0.Z8c6rssSEJhmHoHMl1UoU57yiY6v9EHJYENUCNNHQa4,9.24596,48.72761,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",Adzuna::API::Response::Job,0,2025-11-01T06:00:03Z,5474044939,https://www.adzuna.de/details/5474044939?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen'}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMyOTA2NCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.DmewYf1faG8OZeMMcMrKr56z_ytKmXimmA_TjRK7KgU,9.70266,52.46704,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}","{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}","Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die Triebwerkswartung ei…",Adzuna::API::Response::Job,0,2024-11-08T12:50:26Z,4931329064,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,part_time,,,
